robot_id,item_id,item_created_at,item_accepted_at,time_to_get_accepted_in_seconds
robot_2a,W5OLQ0O,1716215177,1716215177,0
robot_5b,P75D91K,1716215177,1716215177,0
robot_11d,QYEXXUD,1716215168,1716215178,10
robot_5b,3V0HLIW,1716215178,1716215178,0
robot_11c,R6IUZ2E,1716215176,1716215178,2
robot_11a,CUN4E5C,1716215178,1716215178,0
robot_15d,O21ZSO4,1716215169,1716215179,10
robot_11c,RDT31PK,1716215177,1716215179,2
robot_2a,8BYJQCI,1716215179,1716215179,0
robot_12b,8ZP8XNN,1716215179,1716215180,1
robot_4d,SBQUUM9,1716215170,1716215180,10
robot_10c,M82H07N,1716215178,1716215180,2
robot_12b,ZF59HFB,1716215180,1716215180,0
robot_2d,AZGRRMM,1716215171,1716215180,9
robot_11a,3L61NSB,1716215180,1716215181,1
robot_9c,5QNVSQY,1716215179,1716215181,2
robot_12b,VTCQFXL,1716215181,1716215181,0
robot_2a,ZLRGQLZ,1716215181,1716215181,0
robot_15d,A17EK5G,1716215172,1716215182,10
robot_15c,7UEZMAH,1716215180,1716215182,2
robot_13b,MQNLRT5,1716215182,1716215182,0
robot_6a,2O1BNLV,1716215182,1716215182,0
robot_15c,Y60V5W7,1716215181,1716215183,2
robot_6a,R4I54M6,1716215183,1716215183,0
robot_15c,1QF2ZDT,1716215182,1716215183,1
robot_1d,6EEP2N4,1716215173,1716215184,11
robot_9b,02QX8T5,1716215183,1716215184,1
robot_3a,JX9UO4K,1716215184,1716215184,0
robot_12d,H01AGDN,1716215174,1716215184,10
robot_9b,UM4ME57,1716215184,1716215184,0
robot_13c,UAGH3SC,1716215183,1716215185,2
robot_12d,GZKNZBG,1716215175,1716215185,10
robot_3a,QCEAKHL,1716215185,1716215185,0
robot_13c,D58NDQR,1716215184,1716215185,1
robot_13b,19X493H,1716215185,1716215186,1
robot_13c,878Y55M,1716215185,1716215186,1
robot_3a,QUK68NY,1716215186,1716215186,0
robot_15b,9HETSF8,1716215186,1716215187,1
robot_7c,Q8DNUFU,1716215186,1716215187,1
robot_6a,MVFKJ6N,1716215187,1716215187,0
robot_7c,MPQV5EH,1716215187,1716215188,1
robot_9b,9ZQ4WEM,1716215187,1716215188,1
robot_11a,EN9IUQR,1716215188,1716215188,0
robot_7c,E12IZNF,1716215188,1716215189,1
robot_15b,3Q9F98N,1716215188,1716215189,1
robot_11a,MRFW3E0,1716215189,1716215189,0
robot_13b,R9SLKAD,1716215189,1716215190,1
robot_11a,6GQN9H7,1716215190,1716215190,0
robot_14c,33KYQZE,1716215189,1716215191,2
robot_16b,4IPGNRN,1716215190,1716215191,1
robot_11a,3OPL3D1,1716215191,1716215191,0
robot_14c,AD16JBE,1716215190,1716215191,1
robot_11b,6LIXK3Q,1716215191,1716215192,1
robot_12a,O1PT4W6,1716215192,1716215192,0
robot_11b,JQ9IQM2,1716215192,1716215193,1
robot_11a,A0WTQZS,1716215193,1716215193,0
robot_12c,3MFBVL9,1716215191,1716215194,3
robot_16b,2J0AHN2,1716215193,1716215194,1
robot_9d,O44DZLE,1716215176,1716215194,18
robot_12a,PGA8EQN,1716215194,1716215194,0
robot_17b,PUNIEKR,1716215194,1716215195,1
robot_12a,M2NE9ZC,1716215195,1716215195,0
robot_10d,L4CCYWQ,1716215177,1716215195,18
robot_17b,P02VEQ9,1716215195,1716215196,1
robot_8c,J0PJ6MC,1716215192,1716215196,4
robot_12a,9YG405N,1716215196,1716215196,0
robot_9b,5NEUUIR,1716215196,1716215196,0
robot_14c,0UFLY49,1716215193,1716215196,3
robot_11d,M7L0YKL,1716215178,1716215197,19
robot_12a,5K36U3I,1716215197,1716215197,0
robot_18b,X3VVKVL,1716215197,1716215197,0
robot_14d,LW2YZ4F,1716215179,1716215198,19
robot_18b,HTN2G63,1716215198,1716215198,0
robot_12a,RHWZ8QL,1716215198,1716215198,0
robot_10d,SKYBQ9E,1716215180,1716215199,19
robot_14b,Y7L253S,1716215199,1716215199,0
robot_13a,2GIO0WO,1716215199,1716215200,1
robot_14b,FKICX02,1716215200,1716215200,0
robot_6a,KK0DF5H,1716215200,1716215201,1
robot_19b,BEQNO98,1716215201,1716215201,0
robot_13a,K8J2BOA,1716215201,1716215202,1
robot_19b,0L8DOGK,1716215202,1716215202,0
robot_13a,ZF67YGE,1716215202,1716215202,0
robot_19b,QDO1ANH,1716215203,1716215203,0
robot_14a,F92C38A,1716215203,1716215204,1
robot_20b,MPKXLEV,1716215204,1716215204,0
robot_14a,PJLW4QK,1716215204,1716215204,0
robot_20b,X5QCKSW,1716215205,1716215205,0
robot_14a,ZHXEWPM,1716215205,1716215205,0
robot_14a,J2K1V44,1716215206,1716215206,0
robot_20b,TMSFY4V,1716215206,1716215206,0
robot_14a,8ZCE653,1716215207,1716215207,0
robot_21b,G0PRSU5,1716215207,1716215207,0
robot_14a,EETLKXF,1716215208,1716215208,0
robot_21b,96FR7K2,1716215208,1716215208,0
robot_15a,61VUTYQ,1716215209,1716215209,0
robot_22b,1OZYGZQ,1716215209,1716215210,1
robot_22b,HP3OB9B,1716215210,1716215210,0
robot_15a,UWY2BWY,1716215210,1716215210,0
robot_15a,4KBXLD5,1716215211,1716215211,0
robot_23b,F7OAHOC,1716215211,1716215211,0
robot_15a,GV2SAKC,1716215212,1716215212,0
robot_23b,3Y978F8,1716215212,1716215212,0
robot_15b,EWDWEIQ,1716215213,1716215213,0
robot_16a,0MQMSUR,1716215213,1716215214,1
robot_15b,1CVGTT5,1716215214,1716215214,0
robot_16a,CQSMXFJ,1716215214,1716215214,0
robot_16a,IRYH05P,1716215215,1716215215,0
robot_16b,GTWIHO5,1716215215,1716215216,1
robot_16a,P36RC4L,1716215216,1716215216,0
robot_15b,BXTXW3V,1716215216,1716215217,1
robot_12a,EQVR2SW,1716215217,1716215217,0
robot_16b,4UD3128,1716215217,1716215218,1
robot_16a,7N663U7,1716215218,1716215218,0
robot_16a,MXV86VT,1716215219,1716215219,0
robot_13b,9NW3T8J,1716215218,1716215219,1
robot_16a,9R5D70O,1716215220,1716215220,0
robot_16b,O5PLIRW,1716215219,1716215220,1
robot_24b,HLFQXJU,1716215220,1716215221,1
robot_14a,V85XIF0,1716215221,1716215222,1
robot_24b,PFJQH8C,1716215221,1716215222,1
robot_16a,5K6TMLZ,1716215222,1716215222,0
robot_24b,SCUTXJ0,1716215222,1716215223,1
robot_16a,7OJUBJE,1716215223,1716215223,0
robot_25b,6XTZR8L,1716215223,1716215224,1
robot_17a,3BDB6TK,1716215224,1716215224,0
robot_25b,FT68VJZ,1716215224,1716215224,0
robot_25b,TCQI0YX,1716215225,1716215225,0
robot_17a,S84AJEB,1716215225,1716215225,0
robot_17a,N4KFSEL,1716215226,1716215226,0
robot_26b,42MXY0W,1716215226,1716215226,0
robot_17a,ABVV2EF,1716215227,1716215227,0
robot_26b,PNG357C,1716215227,1716215227,0
robot_26b,RM3QPOC,1716215228,1716215228,0
robot_17a,BKYF46U,1716215228,1716215228,0
robot_17a,29K47NF,1716215229,1716215229,0
robot_17b,P57SF48,1716215229,1716215230,1
robot_16a,9JZOEIU,1716215230,1716215230,0
robot_14b,VTU8HAM,1716215230,1716215231,1
robot_17a,I3X36IY,1716215231,1716215231,0
robot_17b,2DGLETO,1716215231,1716215232,1
robot_17a,91OZP9T,1716215232,1716215232,0
robot_17b,PAJY8J6,1716215232,1716215233,1
robot_14a,1BLAYGL,1716215233,1716215233,0
robot_18b,4FMNQHQ,1716215233,1716215234,1
robot_18a,BZBQMW3,1716215234,1716215235,1
robot_27b,5OWKF1E,1716215234,1716215235,1
robot_18a,08L5IY5,1716215235,1716215235,0
robot_18b,CM9OIA2,1716215235,1716215236,1
robot_16a,RYUS04B,1716215236,1716215237,1
robot_22b,D8I2TN2,1716215236,1716215237,1
robot_18a,HA60T5Y,1716215237,1716215238,1
robot_22b,URNPNPU,1716215237,1716215238,1
robot_22b,BZYMKU4,1716215238,1716215238,0
robot_13a,BELWM72,1716215238,1716215239,1
robot_13a,ZWC4QP1,1716215239,1716215240,1
robot_21b,O4MBZQA,1716215239,1716215240,1
robot_13a,4X6HYCI,1716215240,1716215240,0
robot_21b,1LYQSUW,1716215240,1716215240,0
robot_13a,3PV12DA,1716215241,1716215241,0
robot_21b,71AFILX,1716215241,1716215241,0
robot_18a,S8IXU3K,1716215242,1716215242,0
robot_27b,K5UVEKN,1716215242,1716215243,1
robot_13a,4OHOOCH,1716215243,1716215243,0
robot_21b,CWRU5WN,1716215243,1716215243,0
robot_23b,KTYTC3K,1716215244,1716215244,0
robot_18a,1UDZYH2,1716215244,1716215245,1
robot_18a,1UCA8Y9,1716215245,1716215245,0
robot_20b,YJB81YF,1716215245,1716215245,0
robot_20b,LMB1PTP,1716215246,1716215246,0
robot_18a,8ZQZVHU,1716215246,1716215246,0
robot_20b,0E35UF6,1716215247,1716215247,0
robot_19a,KLK589P,1716215247,1716215247,0
robot_19a,IWN5RB0,1716215248,1716215248,0
robot_23b,79BZUAP,1716215248,1716215249,1
robot_23b,2EOGDVP,1716215249,1716215249,0
robot_15a,1GYXHFY,1716215249,1716215250,1
robot_20b,VTK5G64,1716215250,1716215250,0
robot_15a,V26VVJV,1716215250,1716215251,1
robot_15a,RTJA9NO,1716215251,1716215251,0
robot_23b,M44VS0P,1716215251,1716215251,0
robot_19b,HJCR3T1,1716215252,1716215252,0
robot_19a,Y1O7912,1716215252,1716215253,1
robot_19b,AF8X6N0,1716215253,1716215253,0
robot_20a,06VSFHJ,1716215253,1716215254,1
robot_28b,U60QWAP,1716215254,1716215254,0
robot_20a,AD009T4,1716215254,1716215254,0
robot_20a,NI1MLQC,1716215255,1716215255,0
robot_28b,NKFCY3F,1716215255,1716215255,0
robot_17a,MN3OBYC,1716215256,1716215256,0
robot_29b,FNP1OR1,1716215256,1716215257,1
robot_29b,F7WLUIN,1716215257,1716215257,0
robot_18a,JSSTAIA,1716215257,1716215258,1
robot_30b,1POE2AK,1716215258,1716215259,1
robot_21a,4ZH0KDX,1716215258,1716215259,1
robot_30b,ZBJ39XS,1716215259,1716215259,0
robot_21a,GH57C1X,1716215259,1716215260,1
robot_30b,YFYJ9HJ,1716215260,1716215260,0
robot_21a,HAV7H6M,1716215260,1716215260,0
robot_21a,X2CA25C,1716215261,1716215261,0
robot_25b,W43BKML,1716215261,1716215262,1
robot_25b,D1UF8J1,1716215262,1716215262,0
robot_22a,JP1B7E8,1716215262,1716215263,1
robot_25b,QFL7OVJ,1716215263,1716215263,0
robot_22a,YGR1D6Z,1716215263,1716215263,0
robot_22a,MBJ9YRX,1716215264,1716215264,0
robot_31b,HYB2CG9,1716215264,1716215265,1
robot_22a,VTQIC2L,1716215265,1716215265,0
robot_31b,IJQ6KKQ,1716215265,1716215265,0
robot_15a,V0RKYAB,1716215266,1716215266,0
robot_31b,OHWEQ5E,1716215266,1716215266,0
robot_21a,1QS4G2S,1716215267,1716215268,1
robot_24b,T8QVETX,1716215267,1716215268,1
robot_22a,47HGM2V,1716215268,1716215269,1
robot_24b,DJR8D6O,1716215268,1716215269,1
robot_24b,M3RWS1E,1716215269,1716215270,1
robot_13a,UH0Y2D0,1716215269,1716215270,1
robot_32b,73N0FK0,1716215270,1716215270,0
robot_22a,C1XY3HG,1716215270,1716215271,1
robot_32b,7NU15RK,1716215271,1716215271,0
robot_23a,HZ27EPJ,1716215271,1716215272,1
robot_33b,RZVVH2V,1716215272,1716215272,0
robot_23a,9YD6WHZ,1716215272,1716215273,1
robot_33b,PPOC2D2,1716215273,1716215273,0
robot_23a,8HCAIML,1716215273,1716215273,0
robot_25b,64HYOSC,1716215274,1716215275,1
robot_24a,U30C3GL,1716215274,1716215275,1
robot_24a,K0FSS5K,1716215275,1716215275,0
robot_26b,136TDMI,1716215275,1716215276,1
robot_24a,UCPL0GU,1716215276,1716215276,0
robot_26b,R482RF8,1716215276,1716215277,1
robot_24a,GXW6F6V,1716215277,1716215277,0
robot_33b,Y9PSPL1,1716215277,1716215278,1
robot_24a,NON48O1,1716215278,1716215278,0
robot_26b,FGENALJ,1716215278,1716215279,1
robot_19a,JWDP9KH,1716215279,1716215280,1
robot_34b,1XQ2U98,1716215279,1716215280,1
robot_34b,WL2EQJJ,1716215280,1716215281,1
robot_25a,GP2MLE6,1716215280,1716215281,1
robot_25a,0MWC4S9,1716215281,1716215282,1
robot_35b,Z9NMIF0,1716215281,1716215282,1
robot_25a,Q469ZDY,1716215282,1716215282,0
robot_19a,GQHU28X,1716215283,1716215283,0
robot_27b,GSX8WE2,1716215282,1716215284,2
robot_22a,6F50Q7T,1716215284,1716215284,0
robot_27b,OL3O0AO,1716215283,1716215285,2
robot_25a,L9HQDZH,1716215285,1716215285,0
robot_35b,F1LABCR,1716215284,1716215286,2
robot_25a,9DY111I,1716215286,1716215286,0
robot_32b,8GLEU7W,1716215285,1716215287,2
robot_21a,562WTEK,1716215287,1716215287,0
robot_32b,TKKCNAT,1716215286,1716215288,2
robot_30b,9PYYC6E,1716215287,1716215288,1
robot_26a,1RYHXZP,1716215288,1716215288,0
robot_30b,UONCDZ0,1716215288,1716215289,1
robot_26a,JCC2XE3,1716215289,1716215289,0
robot_30b,Z4J3915,1716215289,1716215290,1
robot_26a,0LZFGQ7,1716215290,1716215290,0
robot_29b,T2JZ6CA,1716215290,1716215291,1
robot_26a,RESGQER,1716215291,1716215291,0
robot_29b,6USAJI1,1716215291,1716215292,1
robot_27a,VTX2KQ5,1716215292,1716215292,0
robot_34b,IE79QY0,1716215292,1716215293,1
robot_27a,IEHXW6J,1716215293,1716215293,0
robot_35b,OMZ43LJ,1716215293,1716215294,1
robot_25a,1E0H6KA,1716215294,1716215295,1
robot_27b,G2J4N44,1716215294,1716215295,1
robot_27a,HH5GIS8,1716215295,1716215296,1
robot_26b,6ZP0BAX,1716215295,1716215296,1
robot_28a,JXIZ4K7,1716215296,1716215297,1
robot_28b,N8JDG2U,1716215296,1716215297,1
robot_28a,LWDV884,1716215297,1716215297,0
robot_28b,2PTFGM9,1716215297,1716215298,1
robot_20a,1YF83Z2,1716215298,1716215299,1
robot_25a,8T5G3P4,1716215299,1716215300,1
robot_28a,FLRH1IT,1716215300,1716215301,1
robot_28a,TQG1VXA,1716215301,1716215302,1
robot_28a,Y0Y9QNB,1716215302,1716215302,0
robot_20a,KAQV05W,1716215303,1716215304,1
robot_22a,63XDQWK,1716215304,1716215305,1
robot_24a,UZTVNY8,1716215305,1716215306,1
robot_28a,OHK7Y3S,1716215306,1716215307,1
robot_28a,IHL4QZQ,1716215307,1716215307,0
robot_29a,0NSSAJA,1716215308,1716215308,0
robot_31b,GGE9LOL,1716215298,1716215309,11
robot_29a,MA8P6O0,1716215309,1716215309,0
robot_31b,KI9X2UB,1716215299,1716215310,11
robot_29a,Q3RA4AM,1716215310,1716215310,0
robot_29a,5EHIJKS,1716215311,1716215311,0
robot_29a,VDQEQ3S,1716215312,1716215312,0
robot_29a,15CVRQU,1716215313,1716215313,0
robot_23a,U0NF2K5,1716215314,1716215315,1
robot_30a,YAJ6W97,1716215315,1716215316,1
robot_33b,ZLUY9BA,1716215300,1716215317,17
robot_23a,FC8IAFG,1716215316,1716215317,1
robot_33b,BIU8F1N,1716215301,1716215318,17
robot_30a,82Z2WE8,1716215317,1716215318,1
robot_30a,GTM0IUM,1716215318,1716215318,0
robot_31b,M5TL1BR,1716215302,1716215319,17
robot_30a,VEPIOA7,1716215319,1716215319,0
robot_30a,S2JXRME,1716215320,1716215321,1
robot_27a,MPOL6VR,1716215321,1716215321,0
robot_27a,HLJL2ON,1716215322,1716215323,1
robot_30a,3HYW571,1716215324,1716215324,0
robot_32b,D4F6HY7,1716215303,1716215324,21
robot_31a,91NSDZU,1716215325,1716215325,0
robot_34b,YYU067C,1716215304,1716215325,21
robot_27a,IZOY6X3,1716215326,1716215326,0
robot_32b,1TKQOV6,1716215305,1716215326,21
robot_30a,29EOKHB,1716215327,1716215327,0
robot_35b,3WZ0PDL,1716215306,1716215327,21
robot_31a,UACZGP1,1716215328,1716215328,0
robot_34b,WNAT62P,1716215307,1716215328,21
robot_31a,5Y01V6M,1716215329,1716215329,0
robot_31a,7DWWGIW,1716215330,1716215330,0
robot_35b,R2GCN7U,1716215308,1716215330,22
robot_31a,E69TKEO,1716215331,1716215331,0
robot_31a,SZANFH9,1716215332,1716215332,0
robot_31a,3RZKW7J,1716215333,1716215333,0
robot_26a,W3DRVQF,1716215334,1716215334,0
robot_32a,V2IEGM5,1716215335,1716215335,0
robot_32a,N5XMOA0,1716215336,1716215336,0
robot_32a,HULYB4G,1716215337,1716215337,0
robot_32a,GHQT85D,1716215338,1716215338,0
robot_33a,DH0IHFP,1716215339,1716215339,0
robot_33a,ATP6A6I,1716215340,1716215340,0
