robot_id,started_to_process_item_at,finished_processing_item_at,sector,robot_started_from,delivery_station,total_distance,processing_lasted_in_seconds,battery_used_for_task,battery_after_processing_items,amount_of_items_processed
robot_8c,1716190143,1716190166,2,"{'x': 46, 'y': 0}","{'x': 49, 'y': 0}",34.71921608474101,23,20.519060229561525,79.48093977043847,2
robot_11d,1716190144,1716190166,3,"{'x': 49, 'y': 32}","{'x': 49, 'y': 63}",37.8769114133642,22,21.40054336070458,78.59945663929543,1
robot_8d,1716190139,1716190167,3,"{'x': 46, 'y': 32}","{'x': 49, 'y': 63}",47.89318176917705,28,27.437997421869856,72.56200257813015,2
robot_10d,1716190142,1716190168,3,"{'x': 48, 'y': 32}","{'x': 49, 'y': 63}",42.64401425382951,26,24.552495738347076,75.44750426165292,2
robot_8b,1716190145,1716190168,1,"{'x': 14, 'y': 32}","{'x': 17, 'y': 63}",36.79276508177118,23,22.53868503559317,77.46131496440684,2
robot_3c,1716190133,1716190168,2,"{'x': 32, 'y': 16}","{'x': 49, 'y': 0}",57.19005687404774,35,31.991039800497195,68.00896019950281,2
robot_7b,1716190142,1716190168,1,"{'x': 0, 'y': 52}","{'x': 17, 'y': 63}",38.677378323058726,26,25.609530355750977,74.39046964424902,3
robot_12d,1716190145,1716190172,3,"{'x': 50, 'y': 32}","{'x': 49, 'y': 63}",46.45971543909081,27,26.691966313494287,73.30803368650571,2
robot_1a,1716190129,1716190173,0,"{'x': 0, 'y': 14}","{'x': 17, 'y': 0}",62.50646794468126,44,43.42266842445544,56.57733157554457,6
robot_3b,1716190132,1716190173,1,"{'x': 0, 'y': 48}","{'x': 17, 'y': 63}",72.40643368365734,41,40.88626850890941,59.11373149109059,3
robot_5b,1716190137,1716190174,1,"{'x': 0, 'y': 50}","{'x': 17, 'y': 63}",63.90968024654362,37,36.26984012327181,63.73015987672819,2
robot_7c,1716190140,1716190175,2,"{'x': 32, 'y': 20}","{'x': 49, 'y': 0}",54.57775697602809,35,30.575453085632187,69.42454691436781,2
robot_16d,1716190152,1716190175,3,"{'x': 48, 'y': 63}","{'x': 49, 'y': 63}",40.12473563674257,23,22.363864087004913,77.63613591299509,1
robot_18d,1716190158,1716190176,3,"{'x': 51, 'y': 63}","{'x': 49, 'y': 63}",29.79176599028885,18,17.12435618832034,82.87564381167965,1
robot_11c,1716190148,1716190176,2,"{'x': 50, 'y': 0}","{'x': 49, 'y': 0}",42.30441686548792,28,24.410278190755243,75.58972180924476,2
robot_4c,1716190135,1716190177,2,"{'x': 32, 'y': 17}","{'x': 49, 'y': 0}",68.31925173484653,42,37.60078910251885,62.39921089748114,2
robot_9c,1716190144,1716190177,2,"{'x': 47, 'y': 0}","{'x': 49, 'y': 0}",50.96789804789455,33,28.829274956943912,71.17072504305608,2
robot_2b,1716190130,1716190177,1,"{'x': 0, 'y': 47}","{'x': 17, 'y': 63}",83.26585451832038,47,46.01269692619535,53.98730307380464,2
robot_5c,1716190136,1716190178,2,"{'x': 32, 'y': 18}","{'x': 49, 'y': 0}",68.24399950699005,42,37.56316298859061,62.436837011409395,2
robot_2a,1716190135,1716190180,0,"{'x': 0, 'y': 15}","{'x': 17, 'y': 0}",67.80291799901435,45,44.211094645261376,55.78890535473863,5
robot_15d,1716190151,1716190181,3,"{'x': 47, 'y': 63}","{'x': 49, 'y': 63}",55.49100617470607,30,30.1681731714612,69.8318268285388,1
robot_9d,1716190172,1716190182,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",14.142135623730951,10,9.177133829043457,61.47377738525235,1
robot_2d,1716190149,1716190183,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",59.5712473131741,34,33.22294504870045,49.73254507164906,2
robot_13c,1716190153,1716190183,2,"{'x': 52, 'y': 0}","{'x': 49, 'y': 0}",47.31320791582797,30,26.881603957913985,73.11839604208602,2
robot_12b,1716190157,1716190184,1,"{'x': 18, 'y': 32}","{'x': 17, 'y': 63}",43.366149899129056,27,27.043698868246413,72.95630113175359,3
robot_9b,1716190147,1716190185,1,"{'x': 15, 'y': 32}","{'x': 17, 'y': 63}",61.23149433815627,38,38.1354897749444,61.8645102250556,3
robot_4d,1716190157,1716190186,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",49.85779251966835,29,28.19085999778277,49.0581023116358,2
robot_17c,1716190164,1716190186,2,"{'x': 49, 'y': 31}","{'x': 49, 'y': 0}",35.14212973727346,22,19.57106486863673,80.42893513136327,1
robot_6a,1716190156,1716190188,0,"{'x': 0, 'y': 19}","{'x': 17, 'y': 0}",49.36173934420181,32,30.89563698805005,69.10436301194994,3
robot_3a,1716190140,1716190188,0,"{'x': 0, 'y': 16}","{'x': 17, 'y': 0}",75.45607779006745,48,47.002806210982875,52.99719378901712,4
robot_8d,1716190169,1716190188,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",32.31098884280702,19,18.397826837724566,53.16417574040558,1
robot_17d,1716190154,1716190189,3,"{'x': 50, 'y': 63}","{'x': 49, 'y': 63}",62.81998282440084,35,35.19477527632388,64.80522472367612,2
robot_10c,1716190147,1716190190,2,"{'x': 48, 'y': 0}","{'x': 49, 'y': 0}",70.37219379854886,43,38.48156263332831,61.518437366671684,2
robot_1d,1716190161,1716190190,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",50.900653894673525,29,28.871784128227123,40.31255010059371,2
robot_6d,1716190163,1716190190,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",46.56792391772763,27,26.807419640518862,47.279601142445024,2
robot_3d,1716190165,1716190190,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",42.130239055474185,25,24.542385308988017,45.11793442047028,2
robot_15c,1716190160,1716190191,2,"{'x': 47, 'y': 31}","{'x': 49, 'y': 0}",48.01315561749642,31,27.1407418873982,72.8592581126018,2
robot_13d,1716190178,1716190192,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.360679774997898,14,13.348044985811434,56.36160773618767,1
robot_5d,1716190162,1716190194,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",56.68915505833873,32,31.955030637547544,41.03445953160803,2
robot_12c,1716190150,1716190195,2,"{'x': 51, 'y': 0}","{'x': 49, 'y': 0}",72.89768321077801,45,39.847401513056596,60.1525984869434,2
robot_11b,1716190152,1716190198,1,"{'x': 17, 'y': 32}","{'x': 17, 'y': 63}",77.03084649157006,46,45.133171966859884,54.866828033140116,3
robot_14c,1716190155,1716190198,2,"{'x': 46, 'y': 31}","{'x': 49, 'y': 0}",70.83489672749316,43,38.86039305555359,61.13960694444642,2
robot_11d,1716190176,1716190198,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",35.72119237888053,22,21.14097327963458,48.458483359660846,2
robot_1c,1716190157,1716190201,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",68.86846790748984,44,39.07337100133964,36.661216849196045,3
robot_16d,1716190180,1716190201,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",35.4400902933387,21,19.72004514666935,53.91609076632574,1
robot_4d,1716190188,1716190202,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.627416997969522,14,13.483414126469533,34.574688185166266,1
robot_1d,1716190195,1716190204,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",12.806248474865697,9,8.499171100994342,27.81337899959937,1
robot_2c,1716190166,1716190205,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",60.62783923162491,39,34.946136297502974,33.98340084630197,3
robot_1b,1716190158,1716190205,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",80.50867811953495,47,47.26633494899111,25.05853225421904,4
robot_2d,1716190185,1716190205,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",32.620271697483226,20,19.468249731750035,29.26429533989902,2
robot_13b,1716190184,1716190205,1,"{'x': 19, 'y': 32}","{'x': 17, 'y': 63}",34.35159132377184,21,20.17579566188592,79.82420433811407,1
robot_16c,1716190162,1716190206,2,"{'x': 48, 'y': 31}","{'x': 49, 'y': 0}",71.32887310132757,44,38.98893616545554,61.01106383454445,2
robot_10d,1716190175,1716190206,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",54.61942880208473,31,30.934714401042363,38.51278986061057,2
robot_1a,1716190175,1716190208,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",51.97362463383482,33,31.98681231691741,23.590519258627157,2
robot_2b,1716190182,1716190208,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",36.44974201429571,26,25.43379683130562,24.553506242499022,3
robot_8c,1716190174,1716190208,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",52.75273311813507,34,30.760141325146904,41.720798445291564,3
robot_9d,1716190183,1716190209,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.86583876038636,26,25.16578200063708,36.30799538461527,2
robot_7d,1716190169,1716190210,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",74.32763107293356,41,41.32245371583567,28.338485099274784,2
robot_18d,1716190186,1716190210,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.9089968002003,24,24.283815876101652,49.591827935577996,1
robot_3b,1716190175,1716190211,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",60.38990536729585,36,34.32398756265356,23.789743928437026,2
robot_4c,1716190180,1716190211,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",48.39024186578221,31,28.5414279804712,31.857782917009942,3
robot_10b,1716190150,1716190212,1,"{'x': 16, 'y': 32}","{'x': 17, 'y': 63}",107.5710056616097,62,61.41030433221624,38.58969566778376,4
robot_5b,1716190176,1716190212,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",54.42305626379623,36,34.610941987746244,28.11921788898195,3
robot_5d,1716190200,1716190213,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",18.439088914585774,13,11.357837624152282,24.676621907455747,1
robot_2a,1716190183,1716190213,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",49.9650369289529,30,28.98251846447645,24.806386890262182,2
robot_3d,1716190198,1716190213,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.80350850198276,15,13.57278056475625,24.545153855714027,1
robot_4b,1716190168,1716190213,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",73.38473602950766,45,45.02632672538249,24.5977652529602,4
robot_9b,1716190188,1716190214,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",39.71542448860458,26,24.96377826148027,34.900731963575325,2
robot_8b,1716190179,1716190214,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",60.16918807455012,35,34.46702050079452,32.99429446361232,2
robot_14d,1716190180,1716190215,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",61.8877117277475,35,34.59896820924288,34.035154665261445,2
robot_12d,1716190177,1716190215,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",66.71075436916017,38,37.01816349709469,32.28987018941102,2
robot_21d,1716190197,1716190215,3,"{'x': 63, 'y': 47}","{'x': 49, 'y': 63}",31.304951684997057,18,18.021427058785996,81.978572941214,1
robot_3c,1716190170,1716190216,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",73.24891019366981,46,41.11393593557369,25.89502426392912,3
robot_1c,1716190206,1716190217,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",14.422205101855956,11,9.21110255092798,23.450114298268065,1
robot_3a,1716190190,1716190217,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",30.406726906898772,27,26.24578986032058,25.75140392869654,4
robot_6c,1716190165,1716190217,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",85.39251630387274,52,47.354929518372074,30.197692615520793,3
robot_4a,1716190144,1716190218,0,"{'x': 0, 'y': 17}","{'x': 17, 'y': 0}",119.41388416582076,74,73.1255662518033,26.8744337481967,8
robot_5c,1716190183,1716190218,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",53.41440908886534,35,31.295189010976706,27.141648000432685,3
robot_6b,1716190163,1716190218,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",89.05194308887283,55,54.836339214043846,23.185350345067057,5
robot_11b,1716190200,1716190221,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",33.38811797353327,21,19.89586334747274,33.970964685667376,2
robot_7b,1716190172,1716190221,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",83.93971323572592,49,48.90313933820519,22.487330306043827,4
robot_19d,1716190193,1716190222,3,"{'x': 52, 'y': 63}","{'x': 49, 'y': 63}",52.09603328332597,29,28.439168785975145,71.56083121402486,1
robot_7c,1716190177,1716190222,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",73.23051660256532,45,41.01376507276305,27.41078184160476,3
robot_15d,1716190184,1716190222,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",65.82117164516902,38,37.550748061036245,30.28107876750255,3
robot_10c,1716190192,1716190223,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",46.424352790332776,31,27.31307809460389,33.2053592720678,3
robot_5a,1716190149,1716190223,0,"{'x': 0, 'y': 18}","{'x': 17, 'y': 0}",126.65281966544372,74,73.98922090576951,26.01077909423047,6
robot_25d,1716190208,1716190225,3,"{'x': 63, 'y': 51}","{'x': 49, 'y': 63}",29.531014202658344,17,16.919941553443977,83.08005844655602,1
robot_12b,1716190186,1716190226,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",64.54915186930458,40,38.95103660835015,33.00526452340344,3
robot_23d,1716190206,1716190227,3,"{'x': 63, 'y': 49}","{'x': 49, 'y': 63}",37.03085475718305,21,20.917919614541486,79.08208038545851,1
robot_20d,1716190196,1716190227,3,"{'x': 63, 'y': 46}","{'x': 49, 'y': 63}",55.22202991330218,31,31.264927381862126,68.73507261813788,2
robot_14b,1716190194,1716190228,1,"{'x': 14, 'y': 63}","{'x': 17, 'y': 63}",57.262609669575646,34,32.86026989762493,67.13973010237505,2
robot_17d,1716190191,1716190228,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",66.13673350268262,37,36.91825543991251,26.886969283763612,2
robot_14c,1716190202,1716190229,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",42.37924020083418,27,23.18962010041709,34.949986844029326,1
robot_16b,1716190200,1716190230,1,"{'x': 16, 'y': 63}","{'x': 17, 'y': 63}",48.93049239844856,30,28.698108819668178,71.30189118033182,2
robot_6a,1716190191,1716190230,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",62.718704389320266,39,38.52872399139469,28.57563902055525,3
robot_7a,1716190159,1716190231,0,"{'x': 0, 'y': 20}","{'x': 17, 'y': 0}",117.11735031979748,72,72.57697435279441,27.423025647205595,6
robot_9c,1716190184,1716190231,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",75.25142769810151,47,43.3925103424701,21.778214700585977,4
robot_15b,1716190196,1716190232,1,"{'x': 15, 'y': 63}","{'x': 17, 'y': 63}",63.0525252173136,36,35.895213824944264,64.10478617505574,2
robot_14d,1716190216,1716190234,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",30.0,18,17.225,16.810154665261443,1
robot_15c,1716190203,1716190234,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",49.69564123176147,31,28.215550136044676,33.643707976557124,2
robot_18d,1716190211,1716190237,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.204588727816756,26,25.180822916455405,24.41100501912259,2
robot_19c,1716190212,1716190237,2,"{'x': 51, 'y': 31}","{'x': 49, 'y': 0}",39.00183843354366,25,22.85077633046255,77.14922366953746,2
robot_15d,1716190229,1716190237,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",10.0,8,7.075,17.20607876750255,1
robot_18b,1716190210,1716190238,1,"{'x': 19, 'y': 63}","{'x': 17, 'y': 63}",41.10101887571541,28,27.792663182996307,72.20733681700369,3
robot_16c,1716190208,1716190239,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",46.35580841164388,31,27.598683476681067,32.41238035786338,3
robot_17c,1716190217,1716190239,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",33.28663395418648,22,18.64331697709324,31.785618154270036,1
robot_25b,1716190223,1716190239,1,"{'x': 31, 'y': 51}","{'x': 17, 'y': 63}",22.80496976588956,16,15.57351119670965,84.42648880329035,2
robot_18c,1716190205,1716190239,2,"{'x': 50, 'y': 31}","{'x': 49, 'y': 0}",55.353975523396244,34,31.08226544428131,68.91773455571868,2
robot_11c,1716190188,1716190240,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",85.3929053180538,52,47.48354319827412,17.10617861097064,3
robot_22d,1716190199,1716190240,3,"{'x': 63, 'y': 48}","{'x': 49, 'y': 63}",73.7439070647773,41,40.83933097158775,59.16066902841225,2
robot_8c,1716190210,1716190241,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",45.884230149443546,31,27.153360764325694,13.567437680965872,3
robot_12c,1716190197,1716190242,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",71.71384131260184,45,40.613741307827176,18.538857179116224,3
robot_16d,1716190204,1716190242,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",68.33218389437829,38,37.770244245868874,14.145846520456864,2
robot_13a,1716190207,1716190244,0,"{'x': 20, 'y': 0}","{'x': 17, 'y': 0}",54.18677324489565,37,36.318386622447825,63.681613377552175,3
robot_15a,1716190217,1716190245,0,"{'x': 15, 'y': 31}","{'x': 17, 'y': 0}",40.409011199094195,28,27.461838015868153,72.53816198413186,4
robot_13b,1716190207,1716190246,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",64.37372346802823,39,37.88467786199487,40.9395264761192,3
robot_13c,1716190195,1716190246,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",83.34573692396364,51,46.48420719948997,15.634188842596046,3
robot_25d,1716190226,1716190246,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",34.23448553724738,20,19.374001410153046,63.70605703640298,1
robot_17b,1716190203,1716190247,1,"{'x': 18, 'y': 63}","{'x': 17, 'y': 63}",71.93078210602904,44,43.97070863341311,56.02929136658689,4
robot_19d,1716190223,1716190247,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",39.895829988191466,24,23.380672028660793,48.18015918536406,2
robot_10c,1716190225,1716190247,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",32.937899747016964,22,19.618949873508484,12.586409398559322,2
robot_24d,1716190206,1716190249,3,"{'x': 63, 'y': 50}","{'x': 49, 'y': 63}",77.11442833840222,43,41.9666344911198,58.0333655088802,2
robot_25c,1716190228,1716190249,2,"{'x': 63, 'y': 19}","{'x': 49, 'y': 0}",28.76867286468111,21,18.693829270826182,81.30617072917381,3
robot_8a,1716190166,1716190251,0,"{'x': 14, 'y': 0}","{'x': 17, 'y': 0}",141.0699009307649,85,86.36499549042553,13.635004509574479,6
robot_22b,1716190218,1716190253,1,"{'x': 31, 'y': 48}","{'x': 17, 'y': 63}",58.705596897875814,35,33.56913152546575,66.43086847453426,2
robot_12a,1716190204,1716190253,0,"{'x': 19, 'y': 0}","{'x': 17, 'y': 0}",81.87669729475701,49,48.25477399402443,51.74522600597555,3
robot_24b,1716190221,1716190253,1,"{'x': 31, 'y': 50}","{'x': 17, 'y': 63}",53.063439078336806,32,30.883180774584204,69.1168192254158,2
robot_23d,1716190230,1716190255,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.08131845707603,25,23.863769116966086,53.21831126849243,1
robot_22c,1716190220,1716190255,2,"{'x': 63, 'y': 16}","{'x': 49, 'y': 0}",54.884012663894104,35,32.06028207067787,67.93971792932211,3
robot_23b,1716190219,1716190255,1,"{'x': 31, 'y': 49}","{'x': 17, 'y': 63}",63.5726079295779,36,35.16130396478895,64.83869603521106,2
robot_21d,1716190216,1716190258,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",74.58142482142377,42,40.612776069015645,41.36579687219836,2
robot_20c,1716190213,1716190258,2,"{'x': 63, 'y': 14}","{'x': 49, 'y': 0}",71.89832535811618,45,40.589896193103286,59.410103806896714,3
robot_9a,1716190172,1716190259,0,"{'x': 15, 'y': 0}","{'x': 17, 'y': 0}",135.92220509668607,87,86.59046478363068,13.40953521636931,9
robot_24c,1716190226,1716190260,2,"{'x': 63, 'y': 18}","{'x': 49, 'y': 0}",51.5066626122251,34,30.23425425585282,69.76574574414718,3
robot_20d,1716190228,1716190263,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",63.245553203367585,35,34.09711825070905,34.637954367428826,1
robot_21c,1716190218,1716190266,2,"{'x': 63, 'y': 15}","{'x': 49, 'y': 0}",77.10046076200061,48,43.26440822999872,56.73559177000128,3
robot_16a,1716190221,1716190267,0,"{'x': 16, 'y': 31}","{'x': 17, 'y': 0}",57.03119140667513,46,44.66408812738674,55.335911872613266,7
robot_22d,1716190241,1716190267,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",46.17358552246078,26,25.433094652648848,33.7275743757634,1
robot_18a,1716190235,1716190268,0,"{'x': 18, 'y': 31}","{'x': 17, 'y': 0}",52.44484995478057,33,32.39213060487506,67.60786939512495,3
robot_23c,1716190222,1716190270,2,"{'x': 63, 'y': 17}","{'x': 49, 'y': 0}",76.1423669488409,48,43.01305120686941,56.986948793130594,3
robot_10a,1716190182,1716190270,0,"{'x': 16, 'y': 0}","{'x': 17, 'y': 0}",153.7221510549814,88,86.86107552749071,13.138924472509288,5
robot_16b,1716190239,1716190271,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",50.723147198284174,32,31.771968062998695,31.529923117333126,3
robot_14b,1716190230,1716190272,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",64.86975347279744,42,42.32282071760615,23.816909384768913,4
robot_19c,1716190238,1716190273,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",52.7766418160943,35,30.876617121518354,46.272606548019105,3
robot_20b,1716190214,1716190274,1,"{'x': 31, 'y': 46}","{'x': 17, 'y': 63}",101.19676156853203,60,61.01232724673587,38.98767275326412,4
robot_21d,1716190260,1716190275,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",24.08318915758459,15,14.22221849747418,26.14357837472418,1
robot_14a,1716190211,1716190278,0,"{'x': 14, 'y': 31}","{'x': 17, 'y': 0}",105.20388071840078,67,66.35526586396506,33.64473413603495,7
robot_15b,1716190234,1716190278,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",70.54945491217669,44,42.9654741892468,20.13931198580893,4
robot_19d,1716190249,1716190279,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",55.569775957799216,30,30.201661298583105,16.978497886780957,1
robot_18c,1716190240,1716190280,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",62.487050825032696,40,35.68709691885026,33.23063763686842,3
robot_11a,1716190195,1716190281,0,"{'x': 18, 'y': 0}","{'x': 17, 'y': 0}",133.69305012013137,86,86.17570101251842,13.824298987481558,8
robot_25b,1716190244,1716190283,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",63.13587059786782,39,38.13987111367826,42.28661768961209,3
robot_25c,1716190250,1716190283,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",49.57073387559365,33,29.22207534755797,52.084095381615846,3
robot_24d,1716190251,1716190284,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",61.18823416311342,33,33.05302883778006,23.98033667110014,1
robot_23d,1716190257,1716190284,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",49.03060268852505,27,26.883030864426463,25.335280404065966,1
robot_25d,1716190249,1716190284,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",61.972000388756044,35,34.85381450996117,26.852242526441806,2
robot_19b,1716190211,1716190285,1,"{'x': 20, 'y': 63}","{'x': 17, 'y': 63}",131.44341554328219,74,75.50179793175938,24.498202068240605,5
robot_15a,1716190247,1716190288,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",58.65229562546,41,39.38023108186196,32.1579309022699,4
robot_18b,1716190241,1716190290,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",83.41868446828852,49,48.917185016487906,21.290151800515787,4
robot_21b,1716190216,1716190290,1,"{'x': 31, 'y': 47}","{'x': 17, 'y': 63}",132.3605765038565,74,74.76261013943127,25.237389860568733,4
robot_16a,1716190276,1716190291,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",25.298221281347036,15,14.649110640673518,32.68680123193975,1
robot_17b,1716190249,1716190291,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",71.61744330224852,42,42.51185921264716,12.51743215393973,3
