robot_id,started_to_process_item_at,finished_processing_item_at,sector,robot_started_from,delivery_station,total_distance,processing_lasted_in_seconds,battery_used_for_task,battery_after_processing_items,amount_of_items_processed
robot_11d,1716224843,1716224876,3,"{'x': 46, 'y': 63}","{'x': 49, 'y': 63}",61.07133550234184,33,32.9977554051934,67.0022445948066,1
robot_12d,1716224844,1716224877,3,"{'x': 47, 'y': 63}","{'x': 49, 'y': 63}",57.20799716148045,33,32.06610717468911,67.93389282531089,2
robot_5c,1716224836,1716224879,2,"{'x': 32, 'y': 19}","{'x': 49, 'y': 0}",69.0759281832414,43,37.97912732671628,62.02087267328372,2
robot_7c,1716224840,1716224879,2,"{'x': 47, 'y': 0}","{'x': 49, 'y': 0}",63.508973147908414,39,35.04106117157235,64.95893882842766,2
robot_13d,1716224869,1716224879,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",14.142135623730951,10,9.177133829043457,68.4314862283145,1
robot_2a,1716224833,1716224879,0,"{'x': 0, 'y': 12}","{'x': 17, 'y': 0}",69.64064033884598,46,45.12995581517718,54.87004418482282,5
robot_15d,1716224849,1716224881,3,"{'x': 51, 'y': 63}","{'x': 49, 'y': 63}",57.332765081437245,32,31.089052624826785,68.91094737517321,1
robot_2d,1716224847,1716224881,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",59.5712473131741,34,33.22294504870045,51.218718665285735,2
robot_12b,1716224856,1716224882,1,"{'x': 15, 'y': 32}","{'x': 17, 'y': 63}",40.66178004011606,26,25.691513938739913,74.3084860612601,3
robot_19d,1716224855,1716224883,3,"{'x': 63, 'y': 50}","{'x': 49, 'y': 63}",50.28208714309369,28,27.141043571546845,72.85895642845315,1
robot_11c,1716224848,1716224883,2,"{'x': 47, 'y': 31}","{'x': 49, 'y': 0}",57.40177551583138,35,31.95895751592697,68.04104248407303,2
robot_17d,1716224853,1716224884,3,"{'x': 63, 'y': 48}","{'x': 49, 'y': 63}",55.56813603333719,31,31.56885188079205,68.43114811920795,2
robot_4b,1716224867,1716224885,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",24.42220510185596,18,17.373352358323856,52.26160405324016,2
robot_8d,1716224867,1716224886,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",32.31098884280702,19,18.397826837724566,54.64778618531814,1
robot_7d,1716224862,1716224886,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",42.0,24,23.314999999999998,52.825141525714315,1
robot_3a,1716224838,1716224887,0,"{'x': 0, 'y': 13}","{'x': 17, 'y': 0}",76.03097942859048,49,47.29025703024439,52.70974296975561,4
robot_4d,1716224858,1716224888,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",51.448097586054686,30,29.461841603889397,46.551100878479886,2
robot_10c,1716224845,1716224888,2,"{'x': 51, 'y': 0}","{'x': 49, 'y': 0}",69.40941544268827,43,38.00017345539802,61.99982654460198,2
robot_9b,1716224846,1716224889,1,"{'x': 0, 'y': 53}","{'x': 17, 'y': 63}",68.9867892588014,43,42.01313723526697,57.98686276473303,3
robot_18d,1716224875,1716224889,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.360679774997898,14,13.348044985811434,67.53855532145712,1
robot_15c,1716224859,1716224890,2,"{'x': 51, 'y': 31}","{'x': 49, 'y': 0}",48.55845769992085,31,27.413392928610413,72.58660707138958,2
robot_13c,1716224852,1716224890,2,"{'x': 49, 'y': 31}","{'x': 49, 'y': 0}",61.826840900223175,38,34.13842045011159,65.8615795498884,2
robot_1d,1716224860,1716224891,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",53.1570735649741,31,30.205034986794132,38.85807285318488,2
robot_9d,1716224865,1716224891,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",44.95046322213957,26,26.08632700968606,50.78576387080861,2
robot_6a,1716224856,1716224892,0,"{'x': 0, 'y': 16}","{'x': 17, 'y': 0}",52.51508538006168,36,35.679478579586885,64.32052142041312,4
robot_5d,1716224862,1716224893,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",54.21441289683874,31,30.599759266975468,42.55152984525276,2
robot_14d,1716224873,1716224893,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",34.058772731852805,20,19.2848271614153,55.52749232999107,1
robot_16c,1716224860,1716224894,2,"{'x': 63, 'y': 15}","{'x': 49, 'y': 0}",52.77544327651489,34,29.712221253049204,70.2877787469508,2
robot_14c,1716224853,1716224895,2,"{'x': 50, 'y': 31}","{'x': 49, 'y': 0}",66.88249066457055,42,36.88419002409228,63.11580997590773,2
robot_8d,1716224888,1716224897,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",12.649110640673518,9,8.41942365014181,45.22836253517633,1
robot_10d,1716224867,1716224897,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",52.34492804086616,30,29.79746402043308,45.741145138069086,2
robot_12c,1716224850,1716224898,2,"{'x': 48, 'y': 31}","{'x': 49, 'y': 0}",78.72789901712174,48,42.76250941622847,57.237490583771525,2
robot_11b,1716224852,1716224898,1,"{'x': 14, 'y': 32}","{'x': 17, 'y': 63}",78.70869812728674,46,45.972097784718216,54.02790221528178,3
robot_1b,1716224858,1716224898,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",65.56840995737689,40,40.44224055368626,31.05239762693272,4
robot_12b,1716224883,1716224899,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",22.360679774997898,16,15.180339887498949,59.12814617376115,2
robot_1c,1716224857,1716224900,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",68.86846790748984,43,39.07337100133964,35.45411006800949,3
robot_7d,1716224887,1716224901,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.627416997969522,14,13.483414126469533,39.34172739924478,1
robot_6d,1716224870,1716224902,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",55.86835962530401,32,31.357325706453384,35.12750853012884,2
robot_1d,1716224894,1716224903,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",12.806248474865697,9,8.499171100994342,28.358901752190537,1
robot_17c,1716224863,1716224904,2,"{'x': 63, 'y': 16}","{'x': 49, 'y': 0}",65.68883977386146,41,36.22061797305027,63.77938202694975,2
robot_2c,1716224866,1716224905,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",60.62783923162491,39,34.946136297502974,32.909319143269634,3
robot_3c,1716224869,1716224906,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",57.61659412908368,37,33.197057619255915,34.04522682248484,3
robot_2b,1716224881,1716224906,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",33.80936503775102,25,24.130748536053495,25.620887093386465,3
robot_1a,1716224873,1716224907,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",52.05765937539752,34,33.176562554725706,22.836664103243727,3
robot_2d,1716224883,1716224909,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.86583876038636,26,25.16578200063708,25.052936664648655,2
robot_16d,1716224874,1716224909,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",63.90618123468183,35,34.43238697660103,42.97002988240913,1
robot_5c,1716224880,1716224909,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",44.62074321632754,29,26.399814327263762,35.621058346019964,3
robot_3b,1716224876,1716224909,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",53.37402315766455,33,33.07311711020735,24.54287168285007,3
robot_10b,1716224848,1716224910,1,"{'x': 13, 'y': 32}","{'x': 17, 'y': 63}",107.64968124571206,62,61.44964212426742,38.55035787573259,4
robot_3d,1716224877,1716224910,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",56.91396393912197,33,32.92477195674222,24.580238396793163,3
robot_13d,1716224886,1716224911,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.9089968002003,25,24.283815876101652,38.14767035221284,1
robot_5d,1716224899,1716224911,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",18.439088914585774,12,11.357837624152282,26.193692221100477,1
robot_6b,1716224862,1716224911,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",82.93689570548715,49,49.79761159161643,28.488009989994673,5
robot_4d,1716224897,1716224911,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.80350850198276,14,13.57278056475625,24.978320313723636,1
robot_8b,1716224873,1716224912,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",63.66591984392063,39,38.26278536958553,33.95434484114662,3
robot_4b,1716224887,1716224912,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",35.97328876240993,25,24.39692908872601,26.86467496451415,3
robot_13b,1716224881,1716224912,1,"{'x': 16, 'y': 32}","{'x': 17, 'y': 63}",49.37001884129834,31,30.050283290505746,69.94971670949425,2
robot_4c,1716224878,1716224912,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",53.535042809328466,34,30.96999689250405,30.274710463679114,3
robot_5b,1716224877,1716224913,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",59.69676027391957,36,34.90246340609175,26.83631459918336,2
robot_11d,1716224878,1716224913,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",61.8877117277475,35,34.59896820924288,31.403276385563725,2
robot_2a,1716224883,1716224914,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",46.752593500295305,31,29.376296750147652,22.493747434675164,2
robot_3a,1716224892,1716224917,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",33.3310696128361,25,24.66553480641805,24.04420816333756,3
robot_4a,1716224842,1716224919,0,"{'x': 0, 'y': 14}","{'x': 17, 'y': 0}",124.07797739633182,77,75.64613573315447,24.353864266845527,8
robot_14b,1716224894,1716224919,1,"{'x': 17, 'y': 32}","{'x': 17, 'y': 63}",41.86585459154873,25,25.301878512061833,74.69812148793817,2
robot_7b,1716224871,1716224920,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",83.93971323572592,49,48.90313933820519,23.167410142143364,4
robot_8c,1716224870,1716224920,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",79.38226595110845,50,44.309372884819055,30.152066652031095,3
robot_15b,1716224898,1716224921,1,"{'x': 18, 'y': 32}","{'x': 17, 'y': 63}",35.96567774739276,23,22.24523170896442,77.75476829103559,2
robot_9b,1716224890,1716224922,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",50.03576437389074,32,31.61524841672733,26.3716143480057,3
robot_20d,1716224900,1716224922,3,"{'x': 63, 'y': 51}","{'x': 49, 'y': 63}",36.896851818955305,22,20.83085237299711,79.16914762700289,1
robot_11b,1716224899,1716224922,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",35.64728032187769,23,21.823640160938844,32.204262054342934,2
robot_11a,1716224887,1716224922,0,"{'x': 0, 'y': 21}","{'x': 17, 'y': 0}",50.94346158381059,35,34.90159932475611,65.09840067524388,4
robot_5a,1716224847,1716224922,0,"{'x': 0, 'y': 15}","{'x': 17, 'y': 0}",127.72560851230355,75,74.52561532919944,25.47438467080056,6
robot_10c,1716224889,1716224923,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",51.70767158956592,34,30.511387785755204,31.48843875884677,3
robot_18d,1716224896,1716224924,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",49.193495504995376,28,26.965698968785155,34.57285635267197,1
robot_11c,1716224887,1716224924,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",60.8276253029822,37,32.4138126514911,32.62722983258193,1
robot_14d,1716224895,1716224924,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",50.83611390357075,29,29.071969376996407,25.455522952994666,2
robot_12b,1716224901,1716224925,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",36.37377037739269,24,22.315920067701985,35.81222610605917,2
robot_12c,1716224899,1716224925,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",40.587751626983064,26,23.461580911804017,33.77590967196751,2
robot_17d,1716224892,1716224926,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",59.1871734779989,34,33.331903116329165,28.09924500287878,2
robot_7c,1716224882,1716224926,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",71.25561149270476,44,40.4199903602065,22.53894846822116,3
robot_15d,1716224891,1716224928,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",66.13673350268262,37,36.91825543991251,22.9926919352607,2
robot_13c,1716224894,1716224928,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",52.47219005486677,34,30.76083453415805,32.10074501573036,3
robot_16b,1716224904,1716224929,1,"{'x': 19, 'y': 32}","{'x': 17, 'y': 63}",42.20211952231491,25,24.430377237158957,75.56962276284104,2
robot_14c,1716224896,1716224929,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",53.497832224954266,33,30.109228476961064,33.006581498946666,2
robot_12d,1716224884,1716224930,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",81.93389660437474,46,45.83699472350408,16.096898101806822,3
robot_19d,1716224899,1716224930,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",54.15400173018253,31,30.506884427524543,27.352072000928615,2
robot_6c,1716224874,1716224930,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",89.70193133359811,56,51.1601413825413,16.879684609398907,4
robot_6a,1716224895,1716224933,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",55.60656321590681,38,37.13256738744796,25.18795403296514,4
robot_17b,1716224907,1716224933,1,"{'x': 20, 'y': 32}","{'x': 17, 'y': 63}",42.21114256510522,26,25.40929813352236,74.59070186647764,2
robot_7a,1716224860,1716224934,0,"{'x': 0, 'y': 17}","{'x': 17, 'y': 0}",112.30741979278545,74,72.67201842007248,27.32798157992751,8
robot_15c,1716224900,1716224935,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",53.814795977693066,35,31.162727375953477,32.4238796954361,3
robot_18b,1716224908,1716224935,1,"{'x': 21, 'y': 32}","{'x': 17, 'y': 63}",42.66217263745923,27,26.53947297857136,73.46052702142865,2
robot_8a,1716224868,1716224940,0,"{'x': 0, 'y': 18}","{'x': 17, 'y': 0}",119.53017327988172,72,72.28224001209757,27.717759987902422,5
robot_9c,1716224885,1716224940,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",90.91746990368543,55,50.624184403530464,12.69506990991481,3
robot_19c,1716224912,1716224943,2,"{'x': 63, 'y': 18}","{'x': 49, 'y': 0}",46.20843317544242,31,27.753644749940104,72.24635525005989,3
robot_19b,1716224911,1716224943,1,"{'x': 12, 'y': 63}","{'x': 17, 'y': 63}",50.95899542046991,32,31.64105265444899,68.35894734555102,3
robot_20b,1716224912,1716224943,1,"{'x': 13, 'y': 63}","{'x': 17, 'y': 63}",50.014007386929855,31,30.53526391932381,69.46473608067619,3
robot_9a,1716224872,1716224944,0,"{'x': 0, 'y': 19}","{'x': 17, 'y': 0}",112.94832261784599,72,70.97296355673811,29.027036443261892,6
robot_16c,1716224903,1716224944,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",65.8572429133032,41,37.67908426095691,24.60869448599389,3
robot_17c,1716224906,1716224948,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",69.75705293955166,42,37.98669300803975,24.79268901891,2
robot_13b,1716224913,1716224950,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",57.467602183839716,37,36.09425913355272,33.85545757594153,3
robot_20d,1716224923,1716224950,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",48.33218389437829,27,26.528583326396983,52.6405643006059,1
robot_18c,1716224910,1716224951,2,"{'x': 63, 'y': 17}","{'x': 49, 'y': 0}",64.08538374031164,41,36.765898947303796,63.234101052696204,3
robot_21b,1716224920,1716224952,1,"{'x': 14, 'y': 63}","{'x': 17, 'y': 63}",56.3223122881233,32,31.53615614406165,68.46384385593834,2
robot_10a,1716224880,1716224953,0,"{'x': 0, 'y': 20}","{'x': 17, 'y': 0}",110.05631456815411,73,72.19652531520406,27.803474684795955,8
robot_11a,1716224926,1716224960,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",50.110874259690796,34,33.234142846222554,28.86425782902133,4
robot_14b,1716224921,1716224960,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",63.775568074627145,39,38.462526012325775,35.23559547561239,3
robot_16b,1716224930,1716224966,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",57.953628991582974,36,35.45191232280277,40.117710440038266,3
robot_15b,1716224923,1716224966,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",67.55208146979433,43,42.31411837553761,34.44064991549797,4
robot_18b,1716224937,1716224969,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",50.723147198284174,32,31.771968062998695,40.68855895842995,3
robot_20c,1716224914,1716224972,2,"{'x': 63, 'y': 19}","{'x': 49, 'y': 0}",94.78623042411172,58,52.32377403188465,47.67622596811535,3
robot_12a,1716224900,1716224972,0,"{'x': 0, 'y': 22}","{'x': 17, 'y': 0}",114.56648854576851,72,70.86472297782457,29.135277022175423,6
robot_23b,1716224928,1716224974,1,"{'x': 16, 'y': 63}","{'x': 17, 'y': 63}",76.04023777287404,46,45.66464890417146,54.33535109582854,4
robot_17b,1716224935,1716224977,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",72.26520826767089,42,41.3749365501565,32.215765316321146,3
robot_20d,1716224951,1716224981,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",53.665631459994955,30,29.23530796594744,23.40525633465846,1
robot_19b,1716224944,1716224982,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",61.391540867494896,38,37.30184964575906,31.057097699791953,3
robot_22b,1716224926,1716224985,1,"{'x': 15, 'y': 63}","{'x': 17, 'y': 63}",95.74760513672405,59,58.606780057460135,41.39321994253986,5
robot_24b,1716224941,1716224986,1,"{'x': 18, 'y': 63}","{'x': 17, 'y': 63}",78.26813855827153,45,44.76978800116542,55.230211998834584,3
robot_18c,1716224953,1716224990,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",58.41771509526267,37,33.47151565911241,28.76258539358379,3
robot_19c,1716224944,1716224994,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",80.75084793886327,50,45.16731208676194,27.07904316329796,3
robot_13a,1716224910,1716224994,0,"{'x': 11, 'y': 0}","{'x': 17, 'y': 0}",136.30786991674572,84,84.40864576022746,15.591354239772528,8
robot_25b,1716224942,1716224995,1,"{'x': 19, 'y': 63}","{'x': 17, 'y': 63}",93.71280474355508,53,52.58996983261859,47.41003016738141,3
robot_21b,1716224954,1716224996,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",69.86433600305166,42,41.6432971245306,25.820546731407738,3
robot_19b,1716224983,1716224998,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",24.413111231467404,15,14.206555615733702,16.85054208405825,1
robot_20b,1716224947,1716225000,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",90.34721168614638,53,51.895270457427735,14.569465623248455,3
robot_19a,1716224959,1716225000,0,"{'x': 18, 'y': 0}","{'x': 17, 'y': 0}",63.22862434831323,41,39.99885814958043,60.00114185041956,3
robot_14a,1716224916,1716225000,0,"{'x': 12, 'y': 0}","{'x': 17, 'y': 0}",133.0788215477266,84,84.6373601932913,15.362639806708696,8
robot_21a,1716224971,1716225007,0,"{'x': 20, 'y': 0}","{'x': 17, 'y': 0}",52.78788366113119,36,35.5836784901757,64.41632150982431,4
robot_22b,1716224987,1716225013,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",34.67694050932905,26,24.48921838898134,15.904001553558523,3
robot_15a,1716224928,1716225014,0,"{'x': 13, 'y': 0}","{'x': 17, 'y': 0}",126.4089528808233,86,85.4386047025473,14.5613952974527,10
robot_23a,1716224980,1716225014,0,"{'x': 22, 'y': 0}","{'x': 17, 'y': 0}",50.27972402787363,34,33.463694933949,66.53630506605099,3
robot_22a,1716224978,1716225016,0,"{'x': 21, 'y': 0}","{'x': 17, 'y': 0}",61.01572991102189,38,38.03638226125369,61.96361773874631,3
robot_23b,1716224975,1716225017,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",66.10845782188609,42,41.0351027133045,13.300248382524043,3
robot_25b,1716224996,1716225020,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",41.036569057366385,24,22.518284528683193,24.891745638698215,1
robot_18a,1716224953,1716225024,0,"{'x': 16, 'y': 0}","{'x': 17, 'y': 0}",106.71179477033591,71,71.52838706488242,28.471612935117577,7
robot_16a,1716224939,1716225025,0,"{'x': 14, 'y': 0}","{'x': 17, 'y': 0}",146.21598261199313,86,85.97152741189733,14.028472588102689,7
robot_24b,1716224989,1716225030,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",67.12879151401776,41,40.52700231649724,12.703209682337345,4
robot_17a,1716224946,1716225031,0,"{'x': 15, 'y': 0}","{'x': 17, 'y': 0}",140.22925375544787,85,85.46956921800191,14.530430781998103,7
robot_20a,1716224962,1716225047,0,"{'x': 19, 'y': 0}","{'x': 17, 'y': 0}",130.5805423661774,85,85.71072705810069,14.289272941899307,9
robot_19a,1716225002,1716225049,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",72.97396029083139,47,46.4869801454157,12.51416170500387,5
robot_24a,1716224983,1716225051,0,"{'x': 12, 'y': 31}","{'x': 17, 'y': 0}",99.77782886711248,68,67.47515587151071,32.52484412848929,8
robot_25a,1716224989,1716225056,0,"{'x': 13, 'y': 31}","{'x': 17, 'y': 0}",104.5614340927514,67,66.88897752810416,33.11102247189582,6
robot_21a,1716225013,1716225060,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",63.002891652776995,47,45.82228104262048,13.594040467203836,6
robot_26a,1716224994,1716225061,0,"{'x': 14, 'y': 31}","{'x': 17, 'y': 0}",116.61606657995236,67,67.29690516772506,32.70309483227495,5
robot_22a,1716225021,1716225065,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",69.41595177913347,44,43.213421730399624,14.750196008346679,4
robot_27a,1716224999,1716225066,0,"{'x': 15, 'y': 31}","{'x': 17, 'y': 0}",96.78944282829488,67,67.03512109744243,32.96487890255758,7
robot_23a,1716225016,1716225067,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",75.09303581666465,51,49.78868361629403,15.74762144975696,4
robot_30a,1716225035,1716225081,0,"{'x': 18, 'y': 31}","{'x': 17, 'y': 0}",71.6268047441132,46,45.254131606102,54.74586839389799,4
