robot_id,item_id,item_created_at,item_accepted_at,time_to_get_accepted_in_seconds
robot_22b,96FR7K2,1716218971,1716218971,0
robot_14a,61VUTYQ,1716218972,1716218972,0
robot_13b,1OZYGZQ,1716218972,1716218972,0
robot_14a,UWY2BWY,1716218973,1716218973,0
robot_23b,HP3OB9B,1716218973,1716218973,0
robot_14a,4KBXLD5,1716218974,1716218974,0
robot_13b,F7OAHOC,1716218974,1716218974,0
robot_14a,GV2SAKC,1716218975,1716218975,0
robot_15b,3Y978F8,1716218975,1716218976,1
robot_15a,0MQMSUR,1716218976,1716218976,0
robot_15b,EWDWEIQ,1716218976,1716218976,0
robot_15a,CQSMXFJ,1716218977,1716218977,0
robot_23b,1CVGTT5,1716218977,1716218978,1
robot_15a,IRYH05P,1716218978,1716218978,0
robot_15b,GTWIHO5,1716218978,1716218978,0
robot_12d,LW2YZ4F,1716218942,1716218979,37
robot_11a,P36RC4L,1716218979,1716218979,0
robot_24b,BXTXW3V,1716218979,1716218980,1
robot_11a,EQVR2SW,1716218980,1716218980,0
robot_14a,7N663U7,1716218981,1716218981,0
robot_18b,4UD3128,1716218980,1716218981,1
robot_18b,9NW3T8J,1716218981,1716218982,1
robot_15a,MXV86VT,1716218982,1716218982,0
robot_15a,9R5D70O,1716218983,1716218983,0
robot_24b,O5PLIRW,1716218982,1716218983,1
robot_15a,V85XIF0,1716218984,1716218984,0
robot_24b,HLFQXJU,1716218983,1716218984,1
robot_18b,PFJQH8C,1716218984,1716218985,1
robot_15a,5K6TMLZ,1716218985,1716218985,0
robot_25b,SCUTXJ0,1716218985,1716218985,0
robot_15a,7OJUBJE,1716218986,1716218986,0
robot_25b,6XTZR8L,1716218986,1716218986,0
robot_16a,3BDB6TK,1716218987,1716218987,0
robot_25b,FT68VJZ,1716218987,1716218987,0
robot_16a,S84AJEB,1716218988,1716218988,0
robot_20b,TCQI0YX,1716218988,1716218988,0
robot_14a,N4KFSEL,1716218989,1716218989,0
robot_21b,42MXY0W,1716218989,1716218989,0
robot_16a,ABVV2EF,1716218990,1716218990,0
robot_22b,PNG357C,1716218990,1716218990,0
robot_15a,BKYF46U,1716218991,1716218991,0
robot_22b,RM3QPOC,1716218991,1716218991,0
robot_16a,29K47NF,1716218992,1716218992,0
robot_14b,P57SF48,1716218992,1716218992,0
robot_23b,VTU8HAM,1716218993,1716218993,0
robot_17a,9JZOEIU,1716218993,1716218993,0
robot_17a,I3X36IY,1716218994,1716218994,0
robot_16b,2DGLETO,1716218994,1716218994,0
robot_17a,91OZP9T,1716218995,1716218995,0
robot_16b,PAJY8J6,1716218995,1716218995,0
robot_17b,4FMNQHQ,1716218996,1716218996,0
robot_11a,1BLAYGL,1716218996,1716218996,0
robot_19b,5OWKF1E,1716218997,1716218997,0
robot_17a,BZBQMW3,1716218997,1716218997,0
robot_19b,CM9OIA2,1716218998,1716218998,0
robot_17a,08L5IY5,1716218998,1716218998,0
robot_19b,D8I2TN2,1716218999,1716218999,0
robot_17a,RYUS04B,1716218999,1716218999,0
robot_18a,HA60T5Y,1716219000,1716219000,0
robot_17b,URNPNPU,1716219000,1716219000,0
robot_17a,BELWM72,1716219001,1716219001,0
robot_24b,BZYMKU4,1716219001,1716219001,0
robot_17a,ZWC4QP1,1716219002,1716219002,0
robot_18a,4X6HYCI,1716219003,1716219003,0
robot_18a,3PV12DA,1716219004,1716219004,0
robot_19a,S8IXU3K,1716219005,1716219005,0
robot_12a,4OHOOCH,1716219006,1716219006,0
robot_17a,1UDZYH2,1716219007,1716219007,0
robot_19a,1UCA8Y9,1716219008,1716219008,0
robot_19a,8ZQZVHU,1716219009,1716219009,0
robot_19a,KLK589P,1716219010,1716219010,0
robot_19a,IWN5RB0,1716219011,1716219011,0
robot_19a,1GYXHFY,1716219012,1716219012,0
robot_20a,V26VVJV,1716219013,1716219013,0
robot_20a,RTJA9NO,1716219014,1716219014,0
robot_20a,Y1O7912,1716219015,1716219015,0
robot_20b,O4MBZQA,1716219002,1716219015,13
robot_20b,1LYQSUW,1716219003,1716219016,13
robot_20a,06VSFHJ,1716219016,1716219016,0
robot_20b,71AFILX,1716219004,1716219017,13
robot_13a,AD009T4,1716219017,1716219017,0
robot_23b,K5UVEKN,1716219005,1716219018,13
robot_13a,NI1MLQC,1716219018,1716219018,0
robot_23b,CWRU5WN,1716219006,1716219018,12
robot_19a,MN3OBYC,1716219019,1716219019,0
robot_20a,JSSTAIA,1716219020,1716219020,0
robot_21a,4ZH0KDX,1716219021,1716219021,0
robot_13a,GH57C1X,1716219022,1716219022,0
robot_25b,KTYTC3K,1716219007,1716219023,16
robot_21a,HAV7H6M,1716219023,1716219023,0
robot_25b,YJB81YF,1716219008,1716219023,15
robot_25b,LMB1PTP,1716219009,1716219024,15
robot_20a,X2CA25C,1716219024,1716219024,0
robot_25b,0E35UF6,1716219010,1716219025,15
robot_21a,JP1B7E8,1716219025,1716219025,0
robot_21a,YGR1D6Z,1716219026,1716219026,0
robot_21a,MBJ9YRX,1716219027,1716219027,0
robot_21a,VTQIC2L,1716219028,1716219028,0
robot_13a,V0RKYAB,1716219029,1716219029,0
robot_21a,1QS4G2S,1716219030,1716219030,0
robot_22a,47HGM2V,1716219031,1716219031,0
robot_21a,UH0Y2D0,1716219032,1716219032,0
robot_22a,C1XY3HG,1716219033,1716219033,0
robot_22a,HZ27EPJ,1716219034,1716219034,0
robot_23a,9YD6WHZ,1716219035,1716219035,0
robot_23a,8HCAIML,1716219036,1716219036,0
robot_23a,U30C3GL,1716219037,1716219037,0
robot_16a,K0FSS5K,1716219038,1716219038,0
robot_24a,UCPL0GU,1716219039,1716219039,0
robot_24a,GXW6F6V,1716219040,1716219040,0
robot_16a,NON48O1,1716219041,1716219041,0
robot_24a,JWDP9KH,1716219042,1716219042,0
robot_24a,GP2MLE6,1716219043,1716219043,0
robot_24a,0MWC4S9,1716219044,1716219044,0
robot_24a,Q469ZDY,1716219045,1716219045,0
robot_16a,GQHU28X,1716219046,1716219046,0
robot_24a,6F50Q7T,1716219047,1716219047,0
robot_25a,L9HQDZH,1716219048,1716219048,0
robot_25a,9DY111I,1716219049,1716219049,0
robot_16a,562WTEK,1716219050,1716219050,0
robot_18a,1RYHXZP,1716219051,1716219051,0
robot_18a,JCC2XE3,1716219052,1716219052,0
robot_25a,0LZFGQ7,1716219053,1716219053,0
robot_18a,RESGQER,1716219054,1716219054,0
robot_25a,VTX2KQ5,1716219055,1716219055,0
robot_25a,IEHXW6J,1716219056,1716219056,0
robot_26a,1E0H6KA,1716219057,1716219057,0
robot_18a,HH5GIS8,1716219058,1716219058,0
robot_24a,JXIZ4K7,1716219059,1716219060,1
robot_26a,LWDV884,1716219060,1716219061,1
robot_26a,1YF83Z2,1716219061,1716219061,0
robot_26a,8T5G3P4,1716219062,1716219062,0
robot_27a,FLRH1IT,1716219063,1716219063,0
robot_27a,TQG1VXA,1716219064,1716219064,0
robot_20a,Y0Y9QNB,1716219065,1716219065,0
robot_16a,KAQV05W,1716219066,1716219066,0
robot_24a,63XDQWK,1716219067,1716219067,0
robot_21a,UZTVNY8,1716219068,1716219068,0
robot_27a,OHK7Y3S,1716219069,1716219070,1
robot_27a,IHL4QZQ,1716219070,1716219070,0
robot_28a,0NSSAJA,1716219071,1716219071,0
robot_28a,MA8P6O0,1716219072,1716219072,0
robot_28a,Q3RA4AM,1716219073,1716219073,0
robot_28a,5EHIJKS,1716219074,1716219074,0
robot_29a,VDQEQ3S,1716219075,1716219075,0
robot_23a,15CVRQU,1716219076,1716219076,0
robot_23a,U0NF2K5,1716219077,1716219077,0
robot_29a,YAJ6W97,1716219078,1716219078,0
robot_23a,FC8IAFG,1716219079,1716219079,0
robot_29a,82Z2WE8,1716219080,1716219080,0
robot_22a,GTM0IUM,1716219081,1716219082,1
robot_22a,VEPIOA7,1716219082,1716219082,0
robot_22a,S2JXRME,1716219083,1716219083,0
robot_30a,MPOL6VR,1716219084,1716219084,0
robot_30a,HLJL2ON,1716219085,1716219085,0
robot_30a,3HYW571,1716219086,1716219086,0
robot_30a,91NSDZU,1716219087,1716219087,0
robot_30a,IZOY6X3,1716219088,1716219088,0
robot_31a,29EOKHB,1716219089,1716219089,0
robot_23a,UACZGP1,1716219090,1716219090,0
robot_31a,5Y01V6M,1716219091,1716219092,1
robot_31a,7DWWGIW,1716219092,1716219092,0
robot_31a,E69TKEO,1716219093,1716219093,0
robot_32a,SZANFH9,1716219094,1716219094,0
robot_30a,3RZKW7J,1716219095,1716219095,0
robot_32a,W3DRVQF,1716219096,1716219096,0
robot_32a,V2IEGM5,1716219097,1716219097,0
robot_32a,N5XMOA0,1716219098,1716219098,0
robot_32a,HULYB4G,1716219099,1716219099,0
robot_33a,GHQT85D,1716219100,1716219100,0
robot_32a,DH0IHFP,1716219101,1716219101,0
robot_32a,ATP6A6I,1716219102,1716219102,0
robot_29a,H43XJHR,1716219103,1716219103,0
robot_33a,40LUZO0,1716219104,1716219104,0
robot_33a,MVK7LVJ,1716219105,1716219105,0
robot_33a,FOWDX40,1716219106,1716219106,0
robot_29a,04RVJJA,1716219107,1716219107,0
robot_27a,4UWB7Y1,1716219108,1716219108,0
robot_34a,Z8FL64Z,1716219109,1716219109,0
robot_34a,X1YPNGR,1716219110,1716219110,0
robot_27a,WDTB60S,1716219111,1716219111,0
robot_34a,64H88BU,1716219112,1716219112,0
robot_34a,LG01OHO,1716219113,1716219113,0
robot_34a,5Z6U5AS,1716219114,1716219114,0
robot_35a,UW5TIKT,1716219115,1716219115,0
robot_35a,84C3TYN,1716219116,1716219116,0
robot_35a,T13M3KD,1716219117,1716219117,0
robot_35a,UVTU7UY,1716219118,1716219118,0
robot_35a,YK1I52C,1716219119,1716219119,0
robot_34a,YB67UIN,1716219120,1716219120,0
robot_35a,IQG36XA,1716219121,1716219121,0
robot_35a,6IL4A02,1716219122,1716219122,0
robot_35a,TSGAT8U,1716219123,1716219123,0
robot_36a,326DJY4,1716219124,1716219124,0
robot_36a,3LKK7C0,1716219125,1716219125,0
robot_36a,Q1QD8LS,1716219126,1716219126,0
robot_36a,LQBFKXE,1716219127,1716219127,0
robot_37a,0KAWFAA,1716219128,1716219128,0
robot_37a,741JDDX,1716219129,1716219129,0
robot_37a,ICFUR3B,1716219130,1716219130,0
robot_38a,3JL44FS,1716219131,1716219132,1
robot_38a,B1GOXKG,1716219132,1716219132,0
robot_38a,PNZGONI,1716219133,1716219133,0
robot_38a,O9V3BVK,1716219134,1716219134,0
robot_38a,Z4JXB98,1716219135,1716219135,0
robot_38a,VC37CQP,1716219136,1716219136,0
robot_39a,L443FA1,1716219137,1716219137,0
robot_39a,PKKNW7G,1716219138,1716219138,0
robot_39a,W17G3HY,1716219139,1716219139,0
robot_31a,BLORAVN,1716219140,1716219140,0
robot_39a,9BRW7VE,1716219141,1716219141,0
robot_39a,9TSYY0I,1716219142,1716219142,0
robot_33a,OIUS453,1716219143,1716219143,0
robot_31a,4AT2MVA,1716219144,1716219144,0
robot_38a,SU1FITZ,1716219145,1716219145,0
robot_40a,DRD2LYT,1716219146,1716219146,0
robot_39a,AFRMR5R,1716219147,1716219147,0
robot_39a,DRJ4KUY,1716219148,1716219148,0
robot_31a,CA0R3XS,1716219149,1716219149,0
robot_40a,0GPPXG6,1716219150,1716219151,1
robot_40a,JWB0TIG,1716219151,1716219151,0
robot_40a,NDI4SO1,1716219152,1716219152,0
robot_40a,4IITARN,1716219153,1716219153,0
robot_40a,T0W2C63,1716219154,1716219154,0
robot_36a,ZBJ24ET,1716219155,1716219155,0
robot_36a,LYXZA9V,1716219156,1716219156,0
robot_41a,M5EPHOZ,1716219157,1716219157,0
robot_36a,1C7XUKV,1716219158,1716219158,0
robot_41a,ZHBXH0R,1716219159,1716219159,0
robot_41a,69B8UXQ,1716219160,1716219160,0
robot_41a,U9X4FZ3,1716219161,1716219161,0
robot_41a,T0VDGUI,1716219162,1716219162,0
robot_42a,0D5KRN8,1716219163,1716219163,0
robot_41a,20QRMJR,1716219164,1716219164,0
robot_41a,1F3VXF2,1716219165,1716219165,0
