robot_id,item_id,item_created_at,item_accepted_at,time_to_get_accepted_in_seconds
robot_5d,8V8O8OU,1716190160,1716190161,1
robot_16c,26SJD3Y,1716190162,1716190162,0
robot_7a,36ZP17A,1716190162,1716190162,0
robot_6d,EQOZC5D,1716190161,1716190163,2
robot_7a,HIZ3WM7,1716190163,1716190163,0
robot_6b,8FJF3M6,1716190162,1716190163,1
robot_17c,R0XE86X,1716190163,1716190163,0
robot_6b,2YL1IRT,1716190163,1716190164,1
robot_7a,5AI9O89,1716190164,1716190164,0
robot_3d,E8B2V30,1716190162,1716190165,3
robot_1b,EQVCZH6,1716190164,1716190165,1
robot_6c,DRLBGSE,1716190164,1716190165,1
robot_8a,9N8RB6N,1716190165,1716190165,0
robot_5d,75HM17C,1716190163,1716190166,3
robot_2c,NWVKW16,1716190165,1716190166,1
robot_8a,5XDFZDG,1716190166,1716190166,0
robot_2c,OD6VFF2,1716190166,1716190167,1
robot_6d,CMHPGCR,1716190164,1716190167,3
robot_4b,WWYQ8ZU,1716190165,1716190167,2
robot_4a,4YRYS60,1716190167,1716190167,0
robot_2c,5H573BC,1716190167,1716190167,0
robot_4b,6GC13W7,1716190166,1716190168,2
robot_7d,NA71BPP,1716190165,1716190168,3
robot_8a,N2092WR,1716190168,1716190168,0
robot_6c,AQ8KGFV,1716190168,1716190168,0
robot_6b,O0QPVJ3,1716190167,1716190169,2
robot_8d,BNFD3IY,1716190166,1716190169,3
robot_8a,LES1NI8,1716190169,1716190169,0
robot_6c,7NYK2NB,1716190169,1716190169,0
robot_4b,0EWWS1S,1716190168,1716190170,2
robot_8a,SCUYCPM,1716190170,1716190170,0
robot_3c,5VW04GN,1716190170,1716190170,0
robot_3d,4IB5DA6,1716190167,1716190170,3
robot_6b,7XQ92DF,1716190169,1716190171,2
robot_9a,WUT02WV,1716190171,1716190171,0
robot_3c,JCG60W5,1716190171,1716190171,0
robot_9d,LEXEX9T,1716190168,1716190171,3
robot_7b,EBSLXJI,1716190170,1716190172,2
robot_9a,HU84L6S,1716190172,1716190172,0
robot_3c,VARW2EY,1716190172,1716190172,0
robot_7b,TZGDFGB,1716190171,1716190172,1
robot_7d,E50CFFV,1716190169,1716190173,4
robot_9a,NWGWUWK,1716190173,1716190173,0
robot_7b,KIBLN6Z,1716190172,1716190173,1
robot_8c,VRPRJ45,1716190173,1716190173,0
robot_10d,IOR4GKB,1716190170,1716190174,4
robot_8c,7IWJ72I,1716190174,1716190174,0
robot_1a,TLP6QUF,1716190174,1716190174,0
robot_10d,WXPW40E,1716190171,1716190175,4
robot_3b,Z42S173,1716190173,1716190175,2
robot_8c,H3I1MCN,1716190175,1716190175,0
robot_1a,XUDID8E,1716190175,1716190175,0
robot_11d,PXZT1Z9,1716190172,1716190175,3
robot_5b,3LL93AJ,1716190174,1716190176,2
robot_7c,6UC375E,1716190176,1716190176,0
robot_9a,U2S2UYC,1716190176,1716190176,0
robot_3b,HIQRJPV,1716190175,1716190177,2
robot_12d,ZBML1HJ,1716190173,1716190177,4
robot_7c,XHDUGBM,1716190177,1716190177,0
robot_9a,FUDOWZ6,1716190177,1716190177,0
robot_13d,QR7108M,1716190174,1716190178,4
robot_5b,P4ETZIC,1716190176,1716190178,2
robot_9a,4ZAXVW0,1716190178,1716190178,0
robot_7c,0P0E9RY,1716190178,1716190178,0
robot_11d,QYEXXUD,1716190175,1716190178,3
robot_8b,5NOI57T,1716190177,1716190179,2
robot_14d,O21ZSO4,1716190176,1716190179,3
robot_9a,X51KTJT,1716190179,1716190179,0
robot_4c,VORGAVH,1716190179,1716190179,0
robot_8b,BVYCNX5,1716190178,1716190179,1
robot_16d,SBQUUM9,1716190177,1716190180,3
robot_9a,4P8G7MQ,1716190180,1716190180,0
robot_4c,Z2GHVKV,1716190180,1716190180,0
robot_4b,TUBMLQG,1716190179,1716190180,1
robot_12d,AZGRRMM,1716190178,1716190181,3
robot_4c,8ZRH4VD,1716190181,1716190181,0
robot_10a,40HA82T,1716190181,1716190181,0
robot_2b,1L6XTU8,1716190180,1716190181,1
robot_14d,A17EK5G,1716190179,1716190182,3
robot_2b,WX00SF2,1716190181,1716190182,1
robot_2a,HLPYO3O,1716190182,1716190182,0
robot_5c,748UKGJ,1716190182,1716190183,1
robot_9d,6EEP2N4,1716190180,1716190183,3
robot_5b,5GR5Y4E,1716190182,1716190183,1
robot_2a,T4SW6GA,1716190183,1716190183,0
robot_9c,R6IUZ2E,1716190183,1716190184,1
robot_15d,H01AGDN,1716190181,1716190184,3
robot_13b,XC2R2WH,1716190183,1716190184,1
robot_10a,W5OLQ0O,1716190184,1716190184,0
robot_9c,RDT31PK,1716190184,1716190184,0
robot_2d,GZKNZBG,1716190182,1716190185,3
robot_10a,CUN4E5C,1716190185,1716190185,0
robot_9c,M82H07N,1716190185,1716190185,0
robot_18d,O44DZLE,1716190183,1716190185,2
robot_12b,P75D91K,1716190184,1716190186,2
robot_10a,8BYJQCI,1716190186,1716190186,0
robot_5c,5QNVSQY,1716190186,1716190186,0
robot_15d,L4CCYWQ,1716190184,1716190186,2
robot_6b,3V0HLIW,1716190185,1716190187,2
robot_11c,7UEZMAH,1716190187,1716190187,0
robot_10a,3L61NSB,1716190187,1716190187,0
robot_4d,M7L0YKL,1716190185,1716190187,2
robot_9b,8ZP8XNN,1716190186,1716190188,2
robot_11c,Y60V5W7,1716190188,1716190188,0
robot_2d,LW2YZ4F,1716190186,1716190189,3
robot_3a,ZLRGQLZ,1716190188,1716190189,1
robot_2b,ZF59HFB,1716190187,1716190189,2
robot_11c,1QF2ZDT,1716190189,1716190189,0
robot_9d,SKYBQ9E,1716190187,1716190190,3
robot_6a,2O1BNLV,1716190189,1716190190,1
robot_9b,VTCQFXL,1716190188,1716190190,2
robot_5c,UAGH3SC,1716190190,1716190190,0
robot_17d,34NOY6G,1716190188,1716190191,3
robot_3a,R4I54M6,1716190190,1716190191,1
robot_10c,D58NDQR,1716190191,1716190191,0
robot_12b,MQNLRT5,1716190189,1716190191,2
robot_3a,JX9UO4K,1716190191,1716190192,1
robot_12b,02QX8T5,1716190190,1716190192,2
robot_10c,878Y55M,1716190192,1716190192,0
robot_19d,QC67DVB,1716190189,1716190192,3
robot_3a,QCEAKHL,1716190192,1716190192,0
robot_17d,KA5QRNU,1716190190,1716190193,3
robot_10c,Q8DNUFU,1716190193,1716190193,0
robot_14b,UM4ME57,1716190191,1716190193,2
robot_6a,QUK68NY,1716190193,1716190193,0
robot_14b,19X493H,1716190192,1716190194,2
robot_1d,LCPTKZ4,1716190191,1716190194,3
robot_13c,MPQV5EH,1716190194,1716190194,0
robot_11a,MVFKJ6N,1716190194,1716190195,1
robot_15b,9HETSF8,1716190193,1716190195,2
robot_13c,E12IZNF,1716190195,1716190195,0
robot_20d,OCU26I7,1716190192,1716190195,3
robot_11a,EN9IUQR,1716190195,1716190196,1
robot_20d,FU1UAM8,1716190193,1716190196,3
robot_12c,33KYQZE,1716190196,1716190196,0
robot_11a,MRFW3E0,1716190196,1716190196,0
robot_7b,9ZQ4WEM,1716190194,1716190196,2
robot_21d,TIM7K6N,1716190194,1716190197,3
robot_11a,6GQN9H7,1716190197,1716190197,0
robot_12c,AD16JBE,1716190197,1716190197,0
robot_15b,3Q9F98N,1716190195,1716190197,2
robot_3d,GEKHV2V,1716190195,1716190198,3
robot_11a,3OPL3D1,1716190198,1716190198,0
robot_12c,3MFBVL9,1716190198,1716190198,0
robot_22d,DJK93S7,1716190196,1716190198,2
robot_11b,R9SLKAD,1716190196,1716190199,3
robot_13c,J0PJ6MC,1716190199,1716190199,0
robot_8a,O1PT4W6,1716190199,1716190200,1
robot_5d,PQGL5M4,1716190197,1716190200,3
robot_11a,A0WTQZS,1716190200,1716190200,0
robot_16b,4IPGNRN,1716190197,1716190200,3
robot_22d,XSV2ZNT,1716190198,1716190201,3
robot_9c,0UFLY49,1716190200,1716190201,1
robot_16b,6LIXK3Q,1716190198,1716190201,3
robot_11a,PGA8EQN,1716190201,1716190201,0
robot_14c,5UODHCS,1716190201,1716190201,0
robot_15d,84AF4HM,1716190199,1716190202,3
robot_17b,JQ9IQM2,1716190199,1716190202,3
robot_11a,M2NE9ZC,1716190202,1716190202,0
robot_15c,3Z72CN1,1716190202,1716190202,0
robot_11b,2J0AHN2,1716190200,1716190203,3
robot_16d,SYXZFZI,1716190200,1716190203,3
robot_12a,9YG405N,1716190203,1716190203,0
robot_15c,61KIELD,1716190203,1716190203,0
robot_16d,ENOHHJE,1716190201,1716190204,3
robot_17b,PUNIEKR,1716190201,1716190204,3
robot_12a,5K36U3I,1716190204,1716190204,0
robot_18c,FTJVB31,1716190204,1716190204,0
robot_17b,P02VEQ9,1716190202,1716190205,3
robot_23d,DESTV4F,1716190202,1716190205,3
robot_12a,RHWZ8QL,1716190205,1716190205,0
robot_1c,SJX323Z,1716190205,1716190205,0
robot_24d,7R2STRR,1716190203,1716190206,3
robot_24d,S96U3OW,1716190204,1716190206,2
robot_13b,5NEUUIR,1716190203,1716190207,4
robot_13a,2GIO0WO,1716190206,1716190207,1
robot_16c,DMI0H5I,1716190206,1716190207,1
robot_25d,VVLB82Q,1716190205,1716190207,2
robot_13b,X3VVKVL,1716190204,1716190207,3
robot_6a,KK0DF5H,1716190207,1716190207,0
robot_18c,5ZEMNP6,1716190207,1716190208,1
robot_13b,HTN2G63,1716190205,1716190208,3
robot_13a,K8J2BOA,1716190208,1716190209,1
robot_18b,Y7L253S,1716190206,1716190209,3
robot_13a,ZF67YGE,1716190209,1716190209,0
robot_8c,0ZMOF05,1716190208,1716190209,1
robot_18b,FKICX02,1716190207,1716190210,3
robot_8c,642SC2F,1716190209,1716190210,1
robot_19b,BEQNO98,1716190208,1716190210,2
robot_14a,F92C38A,1716190210,1716190211,1
robot_19b,0L8DOGK,1716190209,1716190211,2
robot_18d,89ZXA3U,1716190206,1716190211,5
robot_19c,M2UQQ8S,1716190210,1716190211,1
robot_14a,PJLW4QK,1716190211,1716190212,1
robot_19b,QDO1ANH,1716190210,1716190212,2
robot_19c,Y8NHXP2,1716190211,1716190212,1
robot_14a,ZHXEWPM,1716190212,1716190212,0
robot_20c,Q8FC7S5,1716190212,1716190213,1
robot_20b,MPKXLEV,1716190211,1716190213,2
robot_14a,J2K1V44,1716190213,1716190213,0
robot_20c,LEJS2SS,1716190213,1716190213,0
robot_20b,X5QCKSW,1716190212,1716190214,2
robot_9a,8ZCE653,1716190214,1716190214,0
robot_20b,TMSFY4V,1716190213,1716190215,2
robot_16c,JM6BSJC,1716190214,1716190215,1
robot_14a,EETLKXF,1716190215,1716190215,0
robot_16c,AGGCVNP,1716190215,1716190215,0
robot_21b,G0PRSU5,1716190214,1716190215,1
robot_14d,WTCEYWA,1716190207,1716190216,9
robot_21b,96FR7K2,1716190215,1716190216,1
robot_21d,OEHVCAW,1716190208,1716190216,8
robot_15a,61VUTYQ,1716190216,1716190216,0
robot_17c,1ENAUHN,1716190216,1716190217,1
robot_15a,UWY2BWY,1716190217,1716190217,0
robot_22b,1OZYGZQ,1716190216,1716190217,1
robot_21c,5OIGWX8,1716190217,1716190217,0
robot_18d,NQ572SC,1716190209,1716190218,9
robot_22b,HP3OB9B,1716190217,1716190218,1
robot_15a,4KBXLD5,1716190218,1716190218,0
robot_21c,4B4UVN8,1716190218,1716190218,0
robot_21d,W0Q3AQD,1716190210,1716190218,8
robot_23b,F7OAHOC,1716190218,1716190219,1
robot_15a,GV2SAKC,1716190219,1716190219,0
robot_22c,XQDD0H3,1716190219,1716190219,0
robot_23b,3Y978F8,1716190219,1716190220,1
robot_22c,UGL4FJU,1716190220,1716190220,0
robot_16a,0MQMSUR,1716190220,1716190220,0
robot_24b,EWDWEIQ,1716190220,1716190221,1
robot_16a,CQSMXFJ,1716190221,1716190221,0
robot_23c,ZZSMAHR,1716190221,1716190221,0
robot_24b,1CVGTT5,1716190221,1716190221,0
robot_16a,IRYH05P,1716190222,1716190222,0
robot_25b,GTWIHO5,1716190222,1716190222,0
robot_19d,3N5UGXL,1716190211,1716190222,11
robot_8c,GX281NP,1716190222,1716190223,1
robot_19d,DDHANRS,1716190212,1716190223,11
robot_16a,P36RC4L,1716190223,1716190223,0
robot_25b,BXTXW3V,1716190223,1716190223,0
robot_10c,JGYARWI,1716190223,1716190224,1
robot_17b,4UD3128,1716190224,1716190224,0
robot_14a,EQVR2SW,1716190224,1716190224,0
robot_23c,8KYMFSI,1716190224,1716190225,1
robot_16a,7N663U7,1716190225,1716190225,0
robot_18b,9NW3T8J,1716190225,1716190226,1
robot_24c,XGGTLCQ,1716190225,1716190226,1
robot_25d,2I35YNC,1716190213,1716190226,13
robot_16a,MXV86VT,1716190226,1716190226,0
robot_19b,O5PLIRW,1716190226,1716190227,1
robot_24c,M9WSDVR,1716190226,1716190227,1
robot_16a,9R5D70O,1716190227,1716190227,0
robot_25c,11L5E3I,1716190227,1716190228,1
robot_20b,HLFQXJU,1716190227,1716190228,1
robot_20d,YUZQMDC,1716190214,1716190228,14
robot_17a,V85XIF0,1716190228,1716190228,0
robot_10c,0RVCPDT,1716190228,1716190229,1
robot_14b,PFJQH8C,1716190228,1716190229,1
robot_15d,6B8YO46,1716190215,1716190229,14
robot_17a,5K6TMLZ,1716190229,1716190229,0
robot_14b,SCUTXJ0,1716190229,1716190230,1
robot_25c,RQS54NA,1716190229,1716190230,1
robot_23d,FJTFUD9,1716190216,1716190230,14
robot_17a,7OJUBJE,1716190230,1716190230,0
robot_14b,6XTZR8L,1716190230,1716190230,0
robot_20c,PRQI3Q2,1716190230,1716190231,1
robot_17a,3BDB6TK,1716190231,1716190231,0
robot_14b,FT68VJZ,1716190231,1716190231,0
robot_21c,ZNJUSV3,1716190231,1716190232,1
robot_17a,S84AJEB,1716190232,1716190232,0
robot_17a,N4KFSEL,1716190233,1716190233,0
robot_22c,72LFUP6,1716190232,1716190234,2
robot_15b,TCQI0YX,1716190232,1716190234,2
robot_18a,ABVV2EF,1716190234,1716190234,0
robot_15b,42MXY0W,1716190233,1716190234,1
robot_23c,HN1J9BU,1716190233,1716190235,2
robot_15b,PNG357C,1716190234,1716190235,1
robot_17a,BKYF46U,1716190235,1716190235,0
robot_24c,8CJJQOG,1716190234,1716190236,2
robot_19b,RM3QPOC,1716190235,1716190236,1
robot_18a,29K47NF,1716190236,1716190236,0
robot_25c,CO9R3IK,1716190235,1716190237,2
robot_15b,P57SF48,1716190236,1716190237,1
robot_18a,9JZOEIU,1716190237,1716190237,0
robot_19c,VX21NV0,1716190236,1716190238,2
robot_16b,VTU8HAM,1716190237,1716190238,1
robot_19a,I3X36IY,1716190238,1716190238,0
robot_19c,SL9DTT4,1716190237,1716190239,2
robot_16b,2DGLETO,1716190238,1716190239,1
robot_19a,91OZP9T,1716190239,1716190239,0
robot_16b,PAJY8J6,1716190239,1716190240,1
robot_18c,NR7RQ8Q,1716190238,1716190240,2
robot_18b,4FMNQHQ,1716190240,1716190240,0
robot_14a,1BLAYGL,1716190240,1716190241,1
robot_18c,39JPY9G,1716190239,1716190241,2
robot_22d,SN14ED8,1716190217,1716190241,24
robot_18b,5OWKF1E,1716190241,1716190241,0
robot_19a,BZBQMW3,1716190241,1716190241,0
robot_19c,ZHBK8T4,1716190240,1716190241,1
robot_19a,08L5IY5,1716190242,1716190242,0
robot_18b,CM9OIA2,1716190242,1716190242,0
robot_19a,RYUS04B,1716190243,1716190243,0
robot_25b,D8I2TN2,1716190243,1716190244,1
robot_25b,URNPNPU,1716190244,1716190244,0
robot_13a,HA60T5Y,1716190244,1716190245,1
robot_21b,BZYMKU4,1716190245,1716190246,1
robot_13a,BELWM72,1716190245,1716190246,1
robot_25b,O4MBZQA,1716190246,1716190246,0
robot_15a,ZWC4QP1,1716190246,1716190247,1
robot_18b,1LYQSUW,1716190247,1716190247,0
robot_19d,6JV8E27,1716190218,1716190248,30
robot_13a,4X6HYCI,1716190247,1716190248,1
robot_17b,71AFILX,1716190248,1716190248,0
robot_25d,JNQQODA,1716190219,1716190249,30
robot_15a,3PV12DA,1716190248,1716190249,1
robot_17b,K5UVEKN,1716190249,1716190249,0
robot_20a,S8IXU3K,1716190249,1716190250,1
robot_24d,ASNOG9A,1716190220,1716190250,30
robot_25c,5DUS7DP,1716190241,1716190250,9
robot_17b,CWRU5WN,1716190250,1716190250,0
robot_25c,FTFGUB3,1716190242,1716190251,9
robot_15a,4OHOOCH,1716190250,1716190251,1
robot_21b,KTYTC3K,1716190251,1716190251,0
robot_25c,J6XMI26,1716190243,1716190251,8
robot_20a,1UDZYH2,1716190251,1716190252,1
robot_17a,1UCA8Y9,1716190252,1716190253,1
robot_22b,YJB81YF,1716190252,1716190254,2
robot_12a,8ZQZVHU,1716190253,1716190254,1
robot_22b,LMB1PTP,1716190253,1716190254,1
robot_12a,KLK589P,1716190254,1716190255,1
robot_22b,0E35UF6,1716190254,1716190255,1
robot_12a,IWN5RB0,1716190255,1716190256,1
robot_22c,ARTSKSJ,1716190244,1716190256,12
robot_23d,QWQ5XGZ,1716190221,1716190256,35
robot_23b,79BZUAP,1716190255,1716190256,1
robot_22c,1OA82YG,1716190245,1716190257,12
robot_20a,1GYXHFY,1716190256,1716190257,1
robot_23b,2EOGDVP,1716190256,1716190257,1
robot_22c,VC5SU21,1716190246,1716190257,11
robot_20a,V26VVJV,1716190257,1716190257,0
robot_22b,VTK5G64,1716190257,1716190258,1
robot_13a,RTJA9NO,1716190258,1716190258,0
robot_23b,M44VS0P,1716190258,1716190259,1
robot_20c,9PHEO0N,1716190247,1716190259,12
robot_21d,8I5PU6P,1716190222,1716190259,37
robot_20a,Y1O7912,1716190259,1716190259,0
robot_20c,IEDSGOZ,1716190248,1716190260,12
robot_24b,HJCR3T1,1716190259,1716190260,1
robot_20a,06VSFHJ,1716190260,1716190260,0
robot_25d,BGRMWZL,1716190223,1716190260,37
robot_24b,AF8X6N0,1716190260,1716190261,1
robot_18c,YAM159K,1716190249,1716190261,12
robot_24b,U60QWAP,1716190261,1716190261,0
robot_21a,AD009T4,1716190261,1716190261,0
robot_20c,XVIBH08,1716190250,1716190262,12
robot_21a,NI1MLQC,1716190262,1716190262,0
robot_24c,0PIIXYO,1716190251,1716190263,12
robot_21a,MN3OBYC,1716190263,1716190263,0
robot_24c,QEPGIF9,1716190252,1716190264,12
robot_21a,JSSTAIA,1716190264,1716190264,0
robot_24c,ZH3XBNQ,1716190253,1716190264,11
robot_22a,4ZH0KDX,1716190265,1716190266,1
robot_20a,GH57C1X,1716190266,1716190267,1
robot_21c,JUCW385,1716190254,1716190267,13
robot_22a,HAV7H6M,1716190267,1716190268,1
robot_21c,S4O53R6,1716190255,1716190268,13
robot_22a,X2CA25C,1716190268,1716190269,1
robot_22a,JP1B7E8,1716190269,1716190269,0
robot_18a,YGR1D6Z,1716190270,1716190270,0
robot_23c,0T335T9,1716190256,1716190270,14
robot_18a,MBJ9YRX,1716190271,1716190271,0
robot_23a,VTQIC2L,1716190272,1716190273,1
robot_12a,V0RKYAB,1716190273,1716190274,1
robot_15a,1QS4G2S,1716190274,1716190275,1
robot_16a,47HGM2V,1716190275,1716190276,1
robot_22a,UH0Y2D0,1716190276,1716190276,0
robot_17a,C1XY3HG,1716190277,1716190277,0
robot_23a,HZ27EPJ,1716190278,1716190278,0
robot_23a,9YD6WHZ,1716190279,1716190279,0
robot_23a,8HCAIML,1716190280,1716190280,0
robot_23a,U30C3GL,1716190281,1716190281,0
robot_24a,K0FSS5K,1716190282,1716190282,0
robot_24a,UCPL0GU,1716190283,1716190283,0
robot_25c,216SYBU,1716190257,1716190284,27
robot_24a,GXW6F6V,1716190284,1716190284,0
robot_21c,I1FYO74,1716190258,1716190285,27
robot_24a,NON48O1,1716190285,1716190285,0
robot_25a,JWDP9KH,1716190286,1716190286,0
robot_25a,GP2MLE6,1716190287,1716190287,0
robot_25a,0MWC4S9,1716190288,1716190288,0
robot_25a,Q469ZDY,1716190289,1716190289,0
robot_24a,GQHU28X,1716190290,1716190290,0
robot_24a,6F50Q7T,1716190291,1716190291,0
robot_25a,L9HQDZH,1716190292,1716190292,0
robot_25a,9DY111I,1716190293,1716190293,0
robot_19a,562WTEK,1716190294,1716190294,0
robot_21a,1RYHXZP,1716190295,1716190295,0
robot_21a,JCC2XE3,1716190296,1716190296,0
robot_1a,0LZFGQ7,1716190297,1716190453,156
robot_1d,3FNQJ5O,1716190224,1716190454,230
robot_1a,RESGQER,1716190298,1716190454,156
robot_1b,NKFCY3F,1716190262,1716190454,192
robot_1a,VTX2KQ5,1716190299,1716190455,156
robot_1b,FNP1OR1,1716190263,1716190455,192
robot_1a,IEHXW6J,1716190300,1716190456,156
robot_1a,1E0H6KA,1716190301,1716190456,155
robot_2b,F7WLUIN,1716190264,1716190457,193
robot_2d,I1FC4J7,1716190225,1716190457,232
robot_2b,1POE2AK,1716190265,1716190457,192
